Source,Target
oletusbuevos,MiguelF10013687
RamonBoira,subversivos_
Giovane997,eljueves
Buse_sk8,Garrosa
badomia666,subversivos_
castoracs,subversivos_
AnibalAlvarez00,Frigodedo_
apceramista,subversivos_
Sc4Fortuna,elcaudillisimo
AlvaroIURonda,Garrosa
alextoyourheart,subversivos_
MJose23342951,subversivos_
Lunadeluna23,subversivos_
malcornoque,Garrosa
AlbertoCuezva,subversivos_
AnaGarciaArrese,fermont1965
Migansanso,JoaquimBoschGra
grangoig,kira_95
moranjesus89,subversivos_
sgroscar,subversivos_
peponp,subversivos_
AlejandraLra,fermont1965
Tonivelos,_ju1_
Tonivelos,MiguelF10013687
merupuig,subversivos_
latataguerrero,subversivos_
asparuh7,subversivos_
Endharr,EsppeonzAguirre
rajregion4,Garrosa
JordiAlfama,subversivos_
GdeGerrard,acuareladeudas
CarlaLevanterii,Berlustinho
M_Pino_92,subversivos_
MariaaLool,lugocain
spidderr,subversivos_
emocionycambio,subversivos_
luisalfaro41,Garrosa
xavirivers1,subversivos_
gudaricatala1,subversivos_
karen_xzx,_ju1_
karen_xzx,MiguelF10013687
Ferreru4,MacJuanma
Ferreru4,Cazatalentos
alma710,Berlustinho
de_anguera,gabrielrufian
LuchyMiviv8951,subversivos_
LuchyMiviv8951,eljueves
59Pasajero,subversivos_
59Pasajero,eljueves
aangelonib,Berlustinho
est9_,VidaModernaOML
est9_,_Queque_
ignaccio55,eljueves
XabySCQ,subversivos_
maki_1966,subversivos_
ipua45,subversivos_
bip_jaume,rcabrero75
merce_blitz,subversivos_
manza_32,eljueves
NestrellaG,Berlustinho
adolfo71503323,subversivos_
Naenrir,eljueves
PilarHLuc,subversivos_
jrc728,subversivos_
Edufranza,subversivos_
RFllagg,subversivos_
JuanmaBL97,Berlustinho
MrsAnonima12,subversivos_
scarabelo150,subversivos_
alber_tic,subversivos_
Estacadebares,subversivos_
laovejaroja17,subversivos_
mrcesarlopez,subversivos_
fatiiriv,subversivos_
Trix69Luisma,subversivos_
Trix69Luisma,eljueves
ElTonathan,subversivos_
jhiering,subversivos_
Akelitapuntotac,subversivos_
LopirataD,subversivos_
ChValverde,eljueves
TGarciaG7,subversivos_
ManuelEstrems,subversivos_
IonOguetaAbogad,elmundotoday
laabu3,subversivos_
subversivos_,subversivos_
sussiline,SextaNocheTV
sussiline,AntonioMaestre
christianbella3,subversivos_
christianbella3,eljueves
jesusyolanda,EsppeonzAguirre
ismaeletmi,eljueves
madox_c,subversivos_
madox_c,eljueves
Zangolotina77,subversivos_
Zangolotina77,eljueves
fermasamx,subversivos_
fermasamx,eljueves
utopiq,_ju1_
utopiq,MiguelF10013687
EncarniTrmula,Zangolotina77
CabreraDori,_ju1_
CabreraDori,MiguelF10013687
electromeriadoc,_ju1_
electromeriadoc,MiguelF10013687
TumbandoDalas,MachiDalas
TumbandoDalas,TumbandoDalas
MachiDalas,TumbandoDalas
LyoTheLyon,_ju1_
LyoTheLyon,MiguelF10013687
TumbandoDalas,MachiDalas
peponp,subversivos_
peponp,eljueves
bouhkass,yanina_rubia
Joaquin_loww,_ju1_
Joaquin_loww,MiguelF10013687
TumbandoDalas,MachiDalas
TumbandoDalas,TumbandoDalas
Venttisca,_ju1_
Venttisca,MiguelF10013687
MachiDalas,TumbandoDalas
Lacalsot,Julvilop
Lacalsot,kira_95
TrafalgarLawSPA,eljueves
zariush,eljueves
HeavyHenrik,subversivos_
HeavyHenrik,eljueves
ANDONEARZAK,quiquepeinado
pavloviu,_ju1_
pavloviu,MiguelF10013687
SoledadBlancoA2,subversivos_
KeydayNeck,LorenRR14
KeydayNeck,Javi_Pilgrim
KeydayNeck,Santi_ABASCAL
SiriaBd,yanina_rubia
YPingota24,subversivos_
YPingota24,eljueves
Manuela08591448,_ju1_
Manuela08591448,MiguelF10013687
apocalipticax,LorenRR14
apocalipticax,Javi_Pilgrim
apocalipticax,Santi_ABASCAL
Quejigo48,GobernoAlem
AlisterMcmartin,Xuxipc
AlisterMcmartin,Tremending
chinatodecarlos,_ju1_
chinatodecarlos,MiguelF10013687
gtorcat,senordelatierra
diegoboni99,_ju1_
diegoboni99,MiguelF10013687
Charmander_ABRA,_ju1_
Charmander_ABRA,MiguelF10013687
FilosofoSupremo,Asdrubaal
FilosofoSupremo,_ju1_
MiguelF10013687,_ju1_
MiguelF10013687,MiguelF10013687
carollm333,subversivos_
anapeterpana,_ju1_
anapeterpana,MiguelF10013687
Asdrubaal,_ju1_
naranxos,_ju1_
naranxos,MiguelF10013687
el4antiantisis4,_ju1_
el4antiantisis4,MiguelF10013687
_ju1_,MiguelF10013687
excursioperon,cesar7142
CluaGregori,moedetriana
NatiNatSmoothie,Xuxipc
Galega_son,eljueves
liverpooldavidm,eljueves
forxijuanba,Sr_Dios
Lanesttosa,subversivos_
LTescor,eljueves
sevillista_1973,EsppeonzAguirre
sinue_234,subversivos_
asolas__,Berlustinho
tonyspecialone,eljueves
yerayneizan,eljueves
joantier,Berlustinho
SrCabronn,Xuxipc
MaianaB88,eljueves
pauletrom,subversivos_
albertFillol,subversivos_
Libe_10,subversivos_
Libe_10,eljueves
DaVinchiGH,eljueves
franc_rubio5,eljueves
PodemGodella,subversivos_
ManuelCerrada_,Berlustinho
Algonfdez,JoaquimBoschGra
VaroSPC,subversivos_
VaroSPC,eljueves
ixppaiporta,AndresSanto_
Rufo1903,subversivos_
Rufo1903,eljueves
TerukaP,EsppeonzAguirre
DyDan22,Berlustinho
ixppaiporta,AndresSanto_
ixppaiporta,kira_95
republykno,subversivos_
frikieuforico,eljueves
tonienlared,eljueves
Ritasuarez95,Berlustinho
linares_rafa,EsppeonzAguirre
NoGodVerite,EspanaFN
locuspolitikus,subversivos_
locuspolitikus,eljueves
theraxmen4,eljueves
lapitonisafuck,eljueves
unarayadegofio,daviniaweasley
unarayadegofio,policia
EspanaFN,NoGodVerite
fginel97,eljueves
EspanaFN,NoGodVerite
TomiGut,eljueves
Pau_cas99,PPR17
miguelrocker000,eljueves
nenasub2,eljueves
Kevintxupuertas,eljueves
sergiocollazo,eljueves
r67784996,GobernoAlem
r67784996,NTMEP
Blaaiiir,Berlustinho
r67784996,Cazatalentos
MAlonsocosme,Berlustinho
gar_ot,TxusAT
Ceivar_OPAR,EsCULcA
DCGCOS,subversivos_
DCGCOS,eljueves
lu88149660,inxtu
tashi_lewis,eljueves
ArtanixXb,daviniaweasley
ArtanixXb,policia
_DME_,eljueves
Theonly_one96,eljueves
Morpheus11M2004,Morpheus11M2004
Morpheus11M2004,Amor_y_Rabia
TorrentAnna,eljueves
paco229,subversivos_
paco229,eljueves
atomed_,subversivos_
atomed_,eljueves
Costa16Francesc,subversivos_
Costa16Francesc,eljueves
atomed_,Julvilop
atomed_,kira_95
xinluses,subversivos_
xinluses,eljueves
Vic12io,noabraspaz
Ana7Gomez,eljueves
Javimangana,subversivos_
Javimangana,eljueves
FeGarPe79,subversivos_
FeGarPe79,eljueves
JuanyGar63,Julvilop
JuanyGar63,kira_95
Anonymous_W0lf,subversivos_
Anonymous_W0lf,eljueves
elemunoz1765,quiquepeinado
operadora36,quiquepeinado
garnata59,eljueves
traurigsoldat,ViktorMedina
Vic12io,Garrosa
anjorma3,quiquepeinado
vikichx,quiquepeinado
rosira_rosi,quiquepeinado
2016mundonuevo,subversivos_
ArturoDanielSam,eljueves
Celiaaaaa26,eljueves
vicentecabeza,Garrosa
oiercaste,eljueves
TikisMikicho,eljueves
Adler7Irene,eljueves
ARKAITX14_4_69,subversivos_
ARKAITX14_4_69,eljueves
Adley_MD,eljueves
tegoda11,eljueves
alaitzlarrea,eljueves
ARKAITX14_4_69,subversivos_
ARKAITX14_4_69,eljueves
Mia_Wallace_797,eljueves
quepijotadao,subversivos_
SoniaEspinar1,eljueves
OfficialSaavedr,Berlustinho
jmpugae,subversivos_
jmpugae,eljueves
Chalaoninonino,eljueves
alissdowell,Berlustinho
OmarMM99,eljueves
sandrii_expo8,daviniaweasley
sandrii_expo8,policia
elsabiomordis,Berlustinho
GRENPoC,mmcias
GRENPoC,EconomiaED_
GRENPoC,AgustiColomines
Mikel26006910,eljueves
char95,Lord_Pedron
Manuela08591448,eljueves
miguelrolldan,eljueves
andreearb1,eljueves
nramonperez,eljueves
kandofn,eljueves
BermeFer,eljueves
MuSoL79,eljueves
aperez1917,eljueves
Ahuio98,eljueves
KirushenMeow,Berlustinho
TAIMESCUER,subversivos_
TAIMESCUER,eljueves
vanecorlao,subversivos_
vanecorlao,eljueves
OSORIO129,Berlustinho
adrianpr77,eljueves
SnagletoothWars,eljueves
PedroPMG97,eljueves
XosS2,eljueves
carmentopia36,Xuxipc
Sergiohere1,eljueves
NereaStark,eljueves
Manuel02009472,eljueves
ARKAITX14_4_69,elpadrecorajede
ARKAITX14_4_69,elpadrecorajede
eljueves,eljueves
Alvaro_dust,eljueves
Brezzzzzzzz,Bojinchi
AlexsalasUre,fermont1965
TacoremiAfns,daviniaweasley
TacoremiAfns,policia
monicvti,GabrielNietoMed
MariTrini111,eljueves
AlasArmando,EspanaFN
motxet,Berlustinho
Cartofnsky,siaucame
ARKAITX14_4_69,vmm7773
AbrahamS___,Alex_Frigenti
AbrahamS___,Berlustinho
eltuitdrink,andoni_o
almarpa69,Berlustinho
pielsolma,Garrosa
_IreneHerrero,Berlustinho
xoxoson,Berlustinho
fckpatriarchy,Berlustinho
SandrixPls,Berlustinho
Prisionela,subversivos_
H_Pardo,subversivos_
JM_Depp,subversivos_
ThePumpkinGrin,subversivos_
kimivonix,eljueves
josepsrr27,Berlustinho
llamameazahara,subversivos_
llamameazahara,eljueves
elenitafj18,subversivos_
elenitafj18,eljueves
ablgg_,Berlustinho
ManuelLodeiro,quiquepeinado
96_Yeyo,subversivos_
96_Yeyo,eljueves
jcrami007,subversivos_
Mylla60,subversivos_
geniuslawyer,subversivos_
geniuslawyer,eljueves
goncancela,subversivos_
yahcono33,subversivos_
yahcono33,eljueves
jrsprint94,Berlustinho
7Josean7,subversivos_
7Josean7,eljueves
PodChamberi,rcabrero75
carmigencar,subversivos_
Sra_Gaskarth,Berlustinho
Andrespellin,fermont1965
romanpenagos,VidaModernaOML
romanpenagos,_Queque_
IkerMGarcia,Berlustinho
rober_eldeluisi,eljueves
carloshernaru,ViktorMedina
AITask,subversivos_
salvadorsanvil1,subversivos_
salvadorsanvil1,eljueves
JoKeRrTroll,Berlustinho
iMaxekZ,Berlustinho
AniaPerez4,andoni_o
ramiusdbus,gerardotc
jorge21495,eljueves
luiiigiiisss,eljueves
MarcosVerde23,Berlustinho
hombreola,publico_es
hombreola,begonapina
Indiferentzia,Berlustinho
DavidBecerraNei,subversivos_
ivansanguinogar,subversivos_
eugcla_gr,subversivos_
teresalopez1997,subversivos_
franvilost,subversivos_
franvilost,eljueves
MarBcn04,subversivos_
MarBcn04,eljueves
codecraftben,subversivos_
codecraftben,eljueves
GermanRecio,subversivos_
GermanRecio,eljueves
lamalpagada2,subversivos_
lamalpagada2,eljueves
dbaraza_,Berlustinho
df_davidATM,subversivos_
df_davidATM,eljueves
Daniel__Prieto,subversivos_
Juglarito,Garrosa
DanielTorresPra,eljueves
marcjustme,Berlustinho
markolsa100,subversivos_
markolsa100,eljueves
Ssergi30,subversivos_
Ssergi30,eljueves
tato1991ur,subversivos_
Ruben288397261,subversivos_
Ruben288397261,eljueves
mayerri,angel_munarriz
carbaescarba,Julvilop
carbaescarba,kira_95
albamda,Berlustinho
pipodegirasol,subversivos_
nachodms99,fermont1965
david_zaplana,subversivos_
david_zaplana,eljueves
torracollons696,subversivos_
torracollons696,eljueves
Albert8130,subversivos_
marigoru00,Berlustinho
Bastetlove3,subversivos_
Bastetlove3,eljueves
psycho_kiddd,Berlustinho
DioniCuenca,Berlustinho
elrube__,subversivos_
ccamacho1966,subversivos_
ccamacho1966,eljueves
armta24,Berlustinho
docanbravo,subversivos_
Robcampnou67,subversivos_
Robcampnou67,eljueves
sevillanaroja,subversivos_
sevillanaroja,eljueves
nuriabenet77,subversivos_
nuriabenet77,eljueves
ldealista,Garrosa
VIX__CAT,elmundotoday
ertorc,Garrosa
JuliaBayo1,subversivos_
JuliaBayo1,eljueves
NiNvt2,subversivos_
josemanuelgv55,subversivos_
silvialpp_,daviniaweasley
silvialpp_,policia
Antonio_moreno7,Berlustinho
Luquenyo,quiquepeinado
roby3tter,subversivos_
GemaCarrera,subversivos_
daviniaweasley,Berlustinho
daviniaweasley,policia
grierxxx,Berlustinho
jesusgc1972,Garrosa
Afeerico,Jabipelos
Afeerico,SalidaPorLaIzq
JaniJoplin,Garrosa
matarile1905,subversivos_
beranturiano,Guerraeterna
DanEscario,Berlustinho
ali__bee__,siaucame
Kaiet1Kaiet,iunida
carreto_adrian,Berlustinho
ioanaecaterina1,subversivos_
JeremyLorente98,Bojinchi
jotae1e,angel_munarriz
chuchoquehabla,eljueves
alonso_paulino,EsppeonzAguirre
chuchoquehabla,eljueves
ndocorasones,Berlustinho
chuchoquehabla,elmundotoday
Anatolia85,subversivos_
marquitos_1995,eljueves
Udaiso,Xuxipc
ConcepcioFerrer,JoaquimBoschGra
Tabanque,Guerraeterna
el_tornesino,eljueves
postata616,subversivos_
dubmetrap,ViktorMedina
Guti_SKYNET,Berlustinho
luzdelacalle,sara_vmartin
CeroSacrificios,SextaNocheTV
CeroSacrificios,AntonioMaestre
Agiraru,diariodeleon
GonzaloAnton99,Berlustinho
castoracs,Xuxipc
Quadrifolium,subversivos_
AnderBdT,siaucame
Evilinx,eljueves
DMunozAlgaba29,norcoreano
DOLORESVALOSCAS,subversivos_
Streetlife1312,Alex_Frigenti
SoliObrera,ManuelFernand46
rixi_hawtin,skciencia
pintax99,subversivos_
ricardou_,mangelrogel
ricardou_,Roldier
Elong_LF,eljueves
Joserra_93,Garrosa
esgadi,subversivos_
MMN81,NTMEP
LauraFD_17,eljueves
PauCapo11,Berlustinho
TreMell84,rmonclus
TreMell84,policia
JuanCar0308,Berlustinho
ManuMoranteSola,subversivos_
ManuMoranteSola,eljueves
leymordaza1,subversivos_
natalita_cadiz,Xuxipc
Farosyvientos,subversivos_
IndioArapajode,subversivos_
IndioArapajode,eljueves
IvalleValle,subversivos_
ParadoxicalCat,ryobkr
ParadoxicalCat,Manueljcartes
bejerzbow,Xuxipc
crysys,PoderJudicialEs
ParadoxicalCat,eljueves
mjferreiro,fermont1965
smrf50,angel_munarriz
ParadoxicalCat,pichacosmica
anarchykatya,fermont1965
aimartnez,Xuxipc
Andreabw97,Xuxipc
DeUrbin,subversivos_
saezernesto94,fermont1965
steadyshot00,ViktorMedina
ShaunElay,ViktorMedina
carmen_va1,ViktorMedina
EndersamYo,subversivos_
TAIMESCUER,Xuxipc
AlvaroM21,Xuxipc
Akitoy_Zen_Tao,subversivos_
FranPardo_,ViktorMedina
FranPardo_,Famelica_legion
FranPardo_,FranPardo_
FranPardo_,Afeerico
FranPardo_,policia
kronen0701,Xuxipc
laurisbarrenen,eljueves
ComMarquina,Xuxipc
PlanetaEskoria_,Xuxipc
miguelaugusto70,ManuelFernand46
emiliopachecod1,AlexSG_Vvk
koalaprogre,EspanaFN
periodismodebat,angel_munarriz
ButzemannElCoco,Xuxipc
EnfermeraTati,_rubot
antoniodejuanes,Berlustinho
Quiron_Centaur,subversivos_
ZaidaM96,Berlustinho
JuananMst,Berlustinho
misharepre1,norcoreano
santi9988_lol,Berlustinho
Ladycocreta,Xuxipc
scorrochano7,subversivos_
MrChrisleman,eljueves
liverpooldavidm,subversivos_
xPiti4,Berlustinho
esaesthere,GobernoAlem
DaniPerucho,Xuxipc
jonalenci,Berlustinho
robotronk1,Xuxipc
galimata,subversivos_
galimata,eljueves
Bastetlove3,Xuxipc
markiasjg,ForretsGump
CobaCatorce,elmundotoday
raulmbledore,pichacosmica
Croquetilla3000,pichacosmica
marquinhosrau,Xuxipc
JNdCampo,MainatJM
AlgaVelez,Cazatalentos
AlgaVelez,JoaquimBoschGra
JosepVelis1,carlostarife
JosepVelis1,gabrielrufian
AlfreLopezzz,Tremending
Erre_Ekis,eljueves
VazquezPaco98,angryfxminist
Pol4hp,Berlustinho
andrea14_98,eljueves
SpagghettosMC,__nnmmaa
juanpriba,subversivos_
robyga8,Berlustinho
bananamugardos,subversivos_
MoonShadow92,eljueves
tonovila17,eljueves
rfato,gabrielrufian
clia_g,angel_munarriz
irunearteta94,Berlustinho
GATOSLALLAGOSTA,angel_munarriz
dpiloncita,eljueves
atletico47,eljueves
raidtxu,Berlustinho
borjarmiranda,eljueves
JavierPolar1,subversivos_
elBurroTonto,eljueves
_Gatete_,eljueves
MiBaires,angel_munarriz
dannavillegas14,Berlustinho
jingo25814164,angel_munarriz
jvila31,eljueves
Famelica_legion,FranPardo_
Famelica_legion,Afeerico
Famelica_legion,policia
Famelica_legion,policia
xabizabalza,Euskalherriaske
Vic12io,eljueves
Azaratan3,angel_munarriz
ClaraCastilla,subversivos_
DaniBuilding,eljueves
manuelrico,angel_munarriz
ArrababaAux,Bojinchi
maidensmith,EsppeonzAguirre
hgranadob,eljueves
margahg63,publico_es
erzelui7,Berlustinho
lanitas2000,Guerraeterna
Laura_Chiriwini,Berlustinho
JuanyGar63,Guerraeterna
haderach6q,gabrielrufian
angelbvgp,iunida
alasycia,EsppeonzAguirre
Diegols_98,eljueves
EuriaTubal,Euskalherriaske
Ferdohh,Berlustinho
JuandeMorales,Berlustinho
gagamacias,subversivos_
rgarci13gm,subversivos_
Matapollos17,MacJuanma
Matapollos17,Cazatalentos
Zumo89,Berlustinho
NaxoMorillas,eljueves
joanpl99,Berlustinho
RulosPOWAH,Berlustinho
cpique29,eljueves
ozcaitor,SextaNocheTV
ozcaitor,AntonioMaestre
PekeIvango,Berlustinho
SergioScarecrow,eljueves
penelope_50,subversivos_
gvan_helsing,eljueves
mojacar12,EsppeonzAguirre
Sergio_sbc,Berlustinho
Samaracanda1977,EduMadina
eugenio76543,subversivos_
malerbba,VidaModernaOML
malerbba,_Queque_
Enrike_36,eljueves
pablo_lafarga,eljueves
jaume_mairata,Berlustinho
marta_babu,Berlustinho
Inarejos,subversivos_
aaronhrh_99,eljueves
diegosv99,fermont1965
SlimSLG,Bojinchi
IavnWee,eljueves
_Alex94_,fermont1965
ranspenstinski,subversivos_
Chibs_Sire,subversivos_
iucangasnarcea,_rubot
egara34,eljueves
mr_rodian,Berlustinho
deep_patata,eljueves
klopetx,meneame_net
to18miriam,subversivos_
lopez_orgaya,subversivos_
Gsus2393,Berlustinho
oriol2929,Garrosa
MRJ_1413_,subversivos_
inesexposito191,subversivos_
margax39,conchajua
El_Mileto,Garrosa
NicolaiObru,eljueves
raul_decast,eljueves
carpeamorem,Garrosa
JMFierroM,EsppeonzAguirre
MGFolch,subversivos_
HF_felix,iunida
phiroalberto,pichacosmica
Espillaque,laurikun
Espillaque,_moonlight01
tecn_preocupado,Garrosa
Atorrijos10,Berlustinho
R3dWarri0r,Garrosa
Adriandelmar47,Garrosa
moonrepair,eljueves
JaimeSantoro,EsppeonzAguirre
arwenstormborn,Berlustinho
clia_g,EsCULcA
Abel23Gz,SextaNocheTV
Abel23Gz,AntonioMaestre
ILoveBilliesTat,Berlustinho
_WunWun_,Berlustinho
emauricio21,subversivos_
emauricio21,eljueves
javikaxte,eljueves
millanfernandez,subversivos_
loscos7,eljueves
IOchandiano,eljueves
angigalvez1,eljueves
OpazoAdrian,Berlustinho
calle_rio,eljueves
Carlbrox,eljueves
CultBetanceira,norcoreano
clia_g,subversivos_
TuboXRekalde,eljueves
AlexxJackass,eljueves
DaniRuedasLopez,EsppeonzAguirre
pilat397,Berlustinho
JunkyDJD,eljueves
me_cagoendios,Berlustinho
almunyecar,TutmosisIV
BlackbirdMarina,Bojinchi
alejandroVS17,eljueves
danny_redrum,subversivos_
exush99,Cazatalentos
JrealJavireal,subversivos_
ari_alive,Berlustinho
narboneando,subversivos_
Danips,Garrosa
solonando2,JoaquimBoschGra
V4l3y4rd,jibar0back
franvilost,MrFuckstep
xmxrenx,YoNoComprePan
Manu_A45,Berlustinho
Bsaezv11,Berlustinho
BluesStrings,eljueves
SrScaletta,Berlustinho
Ainho_ao,EsppeonzAguirre
curroairbus,EsppeonzAguirre
DrKarolmo,subversivos_
From_Donde_OH,subversivos_
ElGranDG,iunida
nereaglezz,Berlustinho
lancelot3591,subversivos_
ignaciomoreno11,Berlustinho
Alfre_vv,Berlustinho
patxitx,EsppeonzAguirre
TeresaMontao,_rubot
albertrotskigm2,subversivos_
neskarde,subversivos_
chiquihammer,eljueves
Albicuspi,Berlustinho
stinson_R23,eljueves
clujmao,iunida
doblejota80,subversivos_
Ygritte_Snow,Berlustinho
mellamasX,Berlustinho
CeroSacrificios,iunida
baima_t,Berlustinho
moto4dio,EsppeonzAguirre
NachoOM97,Berlustinho
EduuLeon,Berlustinho
freakimartin,_rubot
MercheMedina666,eljueves
Sofia_EQUO,subversivos_
JoLuHerTo,subversivos_
pedrojaviermar2,subversivos_
perplejoestupor,Garrosa
aitorwrapp,Berlustinho
AlexCCF93,NTMEP
arbusi_,Bojinchi
_PauGalarza,Berlustinho
LeyrePadilla,Berlustinho
coiamb,subversivos_
kibalexito,eljueves
windofchange___,Berlustinho
Jmhercas,EsppeonzAguirre
guevarache31,subversivos_
guevarache31,eljueves
SiletiumNaturae,Berlustinho
anguex,rafampNeurosurg
i_paco,norcoreano
matematica_ment,Cazatalentos
RossiJose8,Berlustinho
dora_nicoletta,Berlustinho
matematica_ment,thesweetrumpet
seliger0,Berlustinho
hepese00,Berlustinho
PedroElPedrin,eljueves
PedroElPedrin,kira_95
Nachomadagascar,policia
anguex,YAKO4691
anguex,SextaNocheTV
anguex,AntonioMaestre
maggiemartillo,EsppeonzAguirre
PlatiniaNegra,EsppeonzAguirre
lilianbluque,subversivos_
IsaStrange_,eljueves
SrtaWilhelm,Berlustinho
CarMasajocar,subversivos_
marianamixa,subversivos_
espabiladico,subversivos_
VientosOrihuela,subversivos_
_grillo2,subversivos_
DiegMG_14,Berlustinho
DSncez,Berlustinho
Mcarmejimenez,fermont1965
matematica_ment,LekaconK
matematica_ment,eljueves
matematica_ment,kira_95
matematica_ment,SextaNocheTV
matematica_ment,AntonioMaestre
matematica_ment,EsppeonzAguirre
matematica_ment,Berlustinho
Ruben_glorioso,Berlustinho
ivanndro,EsppeonzAguirre
guarramillas,subversivos_
MoliMolinag,mmcias
MoliMolinag,EconomiaED_
MoliMolinag,AgustiColomines
VazquezPaco98,NTMEP
Megarni,SextaNocheTV
Megarni,AntonioMaestre
troyano_a,SextaNocheTV
troyano_a,AntonioMaestre
AinaraaOrtegaa,eljueves
MiLiPe_96,eljueves
MiLiPe_96,kira_95
Vilmabenel,subversivos_
QueroGr,EsppeonzAguirre
julsaco,EsppeonzAguirre
ChrisTubilleja,fermont1965
Imanoltxu2010,SextaNocheTV
Imanoltxu2010,AntonioMaestre
MvrixCP,Berlustinho
adg5555,subversivos_
maximors63,subversivos_
maximors63,eljueves
ToniElEsquinero,pichacosmica
ChrisTubilleja,vmm7773
IUCartama,iunida
carlos_is_rich,Berlustinho
mccvillargordo,Berlustinho
ChrisTubilleja,LekaconK
sema7cruz,Berlustinho
Ivan_Flores98,Berlustinho
bette_noir__,MacJuanma
bette_noir__,Cazatalentos
DesFErebrado,EsppeonzAguirre
ChrisTubilleja,Berlustinho
EugenioRuizPas1,subversivos_
Dqnielll,Berlustinho
Belidor1964,eljueves
maximors63,EsppeonzAguirre
Nevermind_420,Berlustinho
MouzoWinter,MacJuanma
MouzoWinter,Cazatalentos
eltuert0,Garrosa
AlexiaOver,thesweetrumpet
xesfur,_rubot
marianmontielr,subversivos_
Tenesmo,subversivos_
franjaf1,eljueves
marianmontielr,subversivos_
marianmontielr,eljueves
adriansp_96,Berlustinho
mariangeli1958,subversivos_
isaacpitu8,Berlustinho
Antoin0,Berlustinho
Peter_piko_,EsppeonzAguirre
gon_guillem,publico_es
RRIHUETE,MacJuanma
RRIHUETE,Cazatalentos
DnRapper,subversivos_
DnRapper,eljueves
DavidLpezArroy1,subversivos_
juliangrau,eljueves
Jeronimo_Rios_,mmcias
Jeronimo_Rios_,EconomiaED_
Jeronimo_Rios_,AgustiColomines
Komandante_Solo,subversivos_
BINOLLE,Cazatalentos
Ninwa82,subversivos_
elnegroHK,EsppeonzAguirre
BINOLLE,gabrielrufian
carthografo,MacJuanma
carthografo,Cazatalentos
olgapodemos,subversivos_
maestre1954,SextaNocheTV
maestre1954,AntonioMaestre
MisssHurry,EsppeonzAguirre
XosS2,subversivos_
ArtiomNB,Berlustinho
lluiisrobisco00,subversivos_
micro16f84a,subversivos_
shurcasper,nn_dgg
bette_noir__,SextaNocheTV
bette_noir__,AntonioMaestre
oldfanegas,MacJuanma
oldfanegas,Cazatalentos
veconojo,eljueves
antinomia4,_rubot
RojaSinMordaza,subversivos_
pepll51,EsppeonzAguirre
unodeldiezE,subversivos_
MariaMarmar46,subversivos_
_cienciaCON,MacJuanma
_cienciaCON,Cazatalentos
Fumanchhu,EsppeonzAguirre
Tunanta4,subversivos_
JesusGomezOfi,eljueves
Nagarjauna,masademocrata
nxadt,Berlustinho
Acrafy,Berlustinho
ovbra,norcoreano
malamante25,subversivos_
malamante25,eljueves
srsoutoshadowns,Alex_Frigenti
arizafg,subversivos_
MiBaires,subversivos_
titolenko,MacJuanma
titolenko,Cazatalentos
sergiogm798,eljueves
RecuerdaMelo,Berlustinho
MacJuanma,Cazatalentos
HelkonBlaster__,JosoLindoso
mmmlentejas,angustixs
Forbanet,eljueves
josecoto001,FranPardo_
josecoto001,umbertida
Alvarro_Tarto,Berlustinho
MarcosGlez98,Berlustinho
tato1907,subversivos_
mgl_rod98,eljueves
EsperanzaGonzl3,EsppeonzAguirre
yaizaonthemood,subversivos_
QuuicoM,Berlustinho
kidaout,Berlustinho
Yoryo05,Julvilop
Yoryo05,kira_95
paula_biar,subversivos_
vilsalvadir,subversivos_
vilsalvadir,eljueves
gregorio_1995_,subversivos_
gregorio_1995_,eljueves
ShellyVegass,Berlustinho
gregorio_1995_,EsppeonzAguirre
lolijacki,_rubot
ignaccio55,Berlustinho
omarbrato,angustixs
entente667,EsppeonzAguirre
entente667,subversivos_
mariaredondo18,subversivos_
eneko98,Berlustinho
somatizando,EsppeonzAguirre
valeriahincapi2,Berlustinho
alexmacias11,eljueves
Nocompromotos,subversivos_
KaeliaRotten,Berlustinho
Diego_Vesga,Berlustinho
ac_Guille,SextaNocheTV
ac_Guille,AntonioMaestre
Thecsimadrid,elmundotoday
SaritaScottex,GobernoAlem
javisoto98,jorgegmerino
javisoto98,LekaconK
javisoto98,Berlustinho
alejandroliria8,eljueves
gmarin99,Berlustinho
bcostabella,Berlustinho
santiagoncierra,subversivos_
hei_vj,subversivos_
hei_vj,eljueves
anaoromi,eljueves
TPortoles,SextaNocheTV
TPortoles,AntonioMaestre
AlejandroElRome,subversivos_
AlejandroElRome,eljueves
franvy93,Berlustinho
azotedelmachito,Julvilop
azotedelmachito,kira_95
Oscar_arand,yanina_rubia
albertocc_,Berlustinho
CarmenRevillas,Berlustinho
XxtianMCH,Berlustinho
josegar024,iunida
mondo1958,subversivos_
TaraEscarlata,iunida
davidsobrinos,eljueves
Jabbastation,subversivos_
Igor_Aguilar,Berlustinho
miguisuxx,angustixs
Enlaparada,subversivos_
__vasco,eljueves
indignadobcn155,subversivos_
wylli7,eljueves
RodriSVillar,Berlustinho
realsociedad21,Berlustinho
CriaturitaAnna,Berlustinho
JuliaBayo1,subversivos_
JC_Paz,subversivos_
irinacsbd,subversivos_
irinacsbd,eljueves
javierdelano__,angustixs
muxaineta,subversivos_
muxaineta,eljueves
curra737,subversivos_
curra737,eljueves
restinzap,eljueves
MisterPekas,Berlustinho
depaul_jorge,angustixs
