Source,Target
DnRapper,subversivos_
DnRapper,eljueves
DavidLpezArroy1,subversivos_
juliangrau,eljueves
Jeronimo_Rios_,mmcias
Jeronimo_Rios_,EconomiaED_
Jeronimo_Rios_,AgustiColomines
Komandante_Solo,subversivos_
BINOLLE,Cazatalentos
Ninwa82,subversivos_
elnegroHK,EsppeonzAguirre
BINOLLE,gabrielrufian
carthografo,MacJuanma
carthografo,Cazatalentos
olgapodemos,subversivos_
maestre1954,SextaNocheTV
maestre1954,AntonioMaestre
MisssHurry,EsppeonzAguirre
XosS2,subversivos_
ArtiomNB,Berlustinho
lluiisrobisco00,subversivos_
shurcasper,nn_dgg
bette_noir__,SextaNocheTV
bette_noir__,AntonioMaestre
oldfanegas,MacJuanma
oldfanegas,Cazatalentos
veconojo,eljueves
antinomia4,_rubot
RojaSinMordaza,subversivos_
pepll51,EsppeonzAguirre
unodeldiezE,subversivos_
MariaMarmar46,subversivos_
_cienciaCON,MacJuanma
_cienciaCON,Cazatalentos
Fumanchhu,EsppeonzAguirre
Tunanta4,subversivos_
JesusGomezOfi,eljueves
Nagarjauna,masademocrata
nxadt,Berlustinho
Acrafy,Berlustinho
ovbra,norcoreano
malamante25,subversivos_
malamante25,eljueves
srsoutoshadowns,Alex_Frigenti
MiBaires,subversivos_
sergiogm798,eljueves
RecuerdaMelo,Berlustinho
MacJuanma,Cazatalentos
HelkonBlaster__,JosoLindoso
mmmlentejas,angustixs
Forbanet,eljueves
josecoto001,FranPardo_
josecoto001,umbertida
Alvarro_Tarto,Berlustinho
MarcosGlez98,Berlustinho
tato1907,subversivos_
mgl_rod98,eljueves
EsperanzaGonzl3,EsppeonzAguirre
yaizaonthemood,subversivos_
QuuicoM,Berlustinho
kidaout,Berlustinho
Yoryo05,Julvilop
Yoryo05,kira_95
paula_biar,subversivos_
vilsalvadir,subversivos_
vilsalvadir,eljueves
gregorio_1995_,subversivos_
gregorio_1995_,eljueves
ShellyVegass,Berlustinho
gregorio_1995_,EsppeonzAguirre
lolijacki,_rubot
ignaccio55,Berlustinho
omarbrato,angustixs
entente667,EsppeonzAguirre
entente667,subversivos_
mariaredondo18,subversivos_
eneko98,Berlustinho
somatizando,EsppeonzAguirre
valeriahincapi2,Berlustinho
alexmacias11,eljueves
Nocompromotos,subversivos_
Diego_Vesga,Berlustinho
ac_Guille,SextaNocheTV
ac_Guille,AntonioMaestre
Thecsimadrid,elmundotoday
SaritaScottex,GobernoAlem
javisoto98,jorgegmerino
javisoto98,LekaconK
javisoto98,Berlustinho
alejandroliria8,eljueves
gmarin99,Berlustinho
bcostabella,Berlustinho
hei_vj,subversivos_
hei_vj,eljueves
anaoromi,eljueves
AlejandroElRome,subversivos_
AlejandroElRome,eljueves
franvy93,Berlustinho
azotedelmachito,Julvilop
azotedelmachito,kira_95
Oscar_arand,yanina_rubia
albertocc_,Berlustinho
CarmenRevillas,Berlustinho
XxtianMCH,Berlustinho
josegar024,iunida
mondo1958,subversivos_
TaraEscarlata,iunida
davidsobrinos,eljueves
Jabbastation,subversivos_
Igor_Aguilar,Berlustinho
miguisuxx,angustixs
Enlaparada,subversivos_
__vasco,eljueves
indignadobcn155,subversivos_
wylli7,eljueves
RodriSVillar,Berlustinho
realsociedad21,Berlustinho
JuliaBayo1,subversivos_
JC_Paz,subversivos_
irinacsbd,subversivos_
irinacsbd,eljueves
javierdelano__,angustixs
muxaineta,subversivos_
muxaineta,eljueves
curra737,subversivos_
curra737,eljueves
restinzap,eljueves
MisterPekas,Berlustinho
depaul_jorge,angustixs
GaizkaOrbe23,subversivos_
GaizkaOrbe23,eljueves
SvdPsyduck,merymacedonia
DesiAguilas,EsppeonzAguirre
david_foltak,Berlustinho
PacoZetaZeta,subversivos_
PacoZetaZeta,eljueves
fcojaviertorr14,eljueves
Pepe_LuqueU,subversivos_
takaforo,subversivos_
takaforo,eljueves
satanachisthell,SextaNocheTV
satanachisthell,AntonioMaestre
morirmucho,subversivos_
morirmucho,eljueves
KeEscolano,eljueves
maeseseoriginal,eljueves
beamarciel,subversivos_
beamarciel,eljueves
m4r14bt,iunida
JamPepo,subversivos_
AlbertoCuezva,subversivos_
AlbertoCuezva,eljueves
davidrod689,subversivos_
Almuden77069881,subversivos_
Pabloqb_,jorgegmerino
Caarmen26,Berlustinho
seronda666,eljueves
Bastetlove3,subversivos_
hernilucky,Berlustinho
PedroRenedoJaJa,eljueves
markanela,subversivos_
markanela,eljueves
DesFErebrado,subversivos_
DesFErebrado,eljueves
Grg1Gaspar,Julvilop
Grg1Gaspar,kira_95
vmm7773,subversivos_
vmm7773,eljueves
join92,subversivos_
tyvy2,publico_es
NandodelArco,eljueves
carlosx39,subversivos_
GatoConZapatos_,subversivos_
FGerecitano,angustixs
Leixvlogs,Berlustinho
morcillo1977,Berlustinho
Bastetlove3,Berlustinho
abysswalkeralex,Berlustinho
mila_griiitos,eljueves
PepGirbau,Juanmi_News
sergiocorchi,EsppeonzAguirre
PardoZGZ,Berlustinho
twttPress,SextaNocheTV
twttPress,AntonioMaestre
Borreguero96,SextaNocheTV
Borreguero96,AntonioMaestre
RendonStephany,Berlustinho
billy_123456,Berlustinho
ftsastre,Berlustinho
MaskedMatrix,elmundotoday
Tereram2013,subversivos_
Khashirya,elmundotoday
Miss_Adler78,jorgegmerino
jorge_bec,Berlustinho
JaniJaani,Berlustinho
_PatoKoala_,SextaNocheTV
_PatoKoala_,AntonioMaestre
republi67mlg,SextaNocheTV
republi67mlg,AntonioMaestre
mike_gp64,Berlustinho
MariaJuradoQ,Gago1F
ZASC4,Berlustinho
FranFezMor,Berlustinho
pochiita10,Berlustinho
saraa_fdez,Berlustinho
rafajuego,Julvilop
rafajuego,kira_95
enriquecaliz13,subversivos_
MatosMazorra,publico_es
MatosMazorra,begonapina
saulitix,eljueves
JudiasVerde,EsppeonzAguirre
AngelAgredano24,Berlustinho
Gontzaloro,eljueves
danidetuxe,Julvilop
danidetuxe,kira_95
kikomoroman,Berlustinho
haroldjorge,GobernoAlem
sandraagisbert,Berlustinho
Pepeista,Berlustinho
martin1987es,SextaNocheTV
martin1987es,AntonioMaestre
miriamconeme15,eljueves
ThiagoxSanchez,Berlustinho
lolitolama,Berlustinho
chinodelasuerte,Berlustinho
firrisflaiflas,EsppeonzAguirre
ciudadanopeli,EsppeonzAguirre
TomberyFFX,Berlustinho
NoeliaBenito,Berlustinho
PabloDM3,eljueves
artaber,JoaquimBoschGra
Mooie_eendje,subversivos_
samubernaldo19,Berlustinho
Doctachai,Berlustinho
_despojo_vital,Berlustinho
dontpanicsatan,Berlustinho
nopro_george,Berlustinho
SeventhDead,Berlustinho
jmatalobos3,subversivos_
adripastorcico,Berlustinho
LaZonaSucia,EsppeonzAguirre
fginel97,subversivos_
prxcyn,yanina_rubia
prxcyn,josguema
SergioRodrguez7,eljueves
arrpak,EsppeonzAguirre
MariemmaGarciaR,salvadorsanvil1
Robertofr63,rojasocialista
Robertofr63,susanadiaz
Robertofr63,PSOE
Robertofr63,psoeandalucia
arrpak,subversivos_
BezaresFernando,subversivos_
PacoFFigue,EsppeonzAguirre
Victor_Reloba,WalkingJuice
Jorge_Rollon,Berlustinho
ConsuVictor8,Berlustinho
PakoCod,Berlustinho
BezaresFernando,eljueves
Carolet_13,Julvilop
Carolet_13,kira_95
santifer_8,subversivos_
AlbertVirgili,Berlustinho
MontseLadi,subversivos_
RosaKempin,subversivos_
ohLaura650,subversivos_
marietemateos,Berlustinho
Silius_dark,Berlustinho
ostadu,EsppeonzAguirre
Antrodrimadro,subversivos_
Morpheus11M2004,Amor_y_Rabia
VilaplanaJan,eljueves
Buho_Cule,Berlustinho
TiexableLoL,Berlustinho
DrakniaKing,Berlustinho
VilaplanaJan,eljueves
ReboRodriguez,Berlustinho
_Big_Problem_,Berlustinho
VilaplanaJan,eljueves
leal_vilches,Berlustinho
PChupachups,subversivos_
FernandoGodino,EsppeonzAguirre
roquita53,subversivos_
Victormarto3,Berlustinho
BishopBoys,SextaNocheTV
BishopBoys,AntonioMaestre
FernandoDezRubi,subversivos_
99mco,Berlustinho
Juan_Teleco,SextaNocheTV
Juan_Teleco,AntonioMaestre
CronicasDeLidia,Berlustinho
chonchorecords,SextaNocheTV
chonchorecords,AntonioMaestre
humana007,subversivos_
JorgeOne78,Berlustinho
pauros88,Berlustinho
ManuelSanchez07,EsppeonzAguirre
Durans00,Berlustinho
phobophille,EsppeonzAguirre
milujuelena,subversivos_
Mariaa_Presilla,Berlustinho
itoh1975,subversivos_
rubendc11,Xuxipc
_laauraa_12,Berlustinho
cesarpg99,subversivos_
anaoromi,Berlustinho
antirratacloaca,subversivos_
maquis62,subversivos_
Sgarcia12SBD,subversivos_
ASemperr,SextaNocheTV
ASemperr,AntonioMaestre
merchicle,subversivos_
roblesj90,Berlustinho
LNCleon,kira_95
LNCleon,Twitter
caminario,SextaNocheTV
caminario,AntonioMaestre
carlosrd97,SextaNocheTV
carlosrd97,AntonioMaestre
MiguelDelas97,EsppeonzAguirre
GuerreraMorada,subversivos_
DaniSenshi,Berlustinho
peibolmth,SextaNocheTV
peibolmth,AntonioMaestre
esperanzagnlez,subversivos_
MarcDuranB,Berlustinho
javierhgzc,Garrosa
redtraza,subversivos_
redtraza,eljueves
GuasYanAlb,subversivos_
cenaenberlanga,subversivos_
Seni1977,EsppeonzAguirre
josemi_sgonz,Berlustinho
calduux,Berlustinho
igna_morin,Berlustinho
the_last_child,EsppeonzAguirre
xerardobouzas,Berlustinho
luistela99,quiquepeinado
AndresRubies64,Berlustinho
_rudegirl8_,Berlustinho
Matinera,EsppeonzAguirre
Efe_Morningstar,EsppeonzAguirre
rodmontbcn,Julvilop
rodmontbcn,kira_95
aburu73,EsppeonzAguirre
AutenticSamu,subversivos_
manssiniuno,subversivos_
manssiniuno,eljueves
SaraGonBer,Berlustinho
themustech,Berlustinho
EVirino,EsppeonzAguirre
SillePe,subversivos_
gvinolas,SextaNocheTV
gvinolas,AntonioMaestre
javibre95,eljueves
Anicasios_Bar,subversivos_
Rafa_Ingles,EsppeonzAguirre
pedromtovar,subversivos_
maytemoro59,EsppeonzAguirre
EnfermeraTati,SextaNocheTV
EnfermeraTati,AntonioMaestre
jaumefusterserq,Berlustinho
Bruunation,Berlustinho
QueroGr,subversivos_
AtalayaPin,EsppeonzAguirre
madox_c,EsppeonzAguirre
E_Martin_,EsppeonzAguirre
baker_221_Adler,EsppeonzAguirre
_Contemplador,subversivos_
asuncionborja,subversivos_
DanielAzulon,Berlustinho
manssiniuno,subversivos_
Amilcar_vb,EsppeonzAguirre
Luisemparan,EsppeonzAguirre
EABilbao123,Berlustinho
miquelflorit,Berlustinho
Esquitx17,Berlustinho
msabate7,Berlustinho
ChicodeAlk_,SextaNocheTV
ChicodeAlk_,AntonioMaestre
Joanct_cat,Berlustinho
NomesJoan,AgustiColomines
NomesJoan,EconomiaED_
mviccg,subversivos_
menudotiarro,subversivos_
SintesOlivella,AgustiColomines
SintesOlivella,EconomiaED_
chuchoquehabla,subversivos_
ALaPatriaBuena,SextaNocheTV
ALaPatriaBuena,AntonioMaestre
dani_valdes28,subversivos_
SergioGil69,Berlustinho
xavinoro,subversivos_
AidaHernendez,eljueves
AveEscoltada,AntonioMaestre
RosaliaVicenteS,JoaquimBoschGra
DaniGHSS,Berlustinho
serergio98,Berlustinho
OrtegaMarq,Sr_Dios
Rufaes1,subversivos_
Rufaes1,eljueves
vyabobrovibfd,norcoreano
jesusgc1972,eljueves
the_torres1999,Berlustinho
kalen_everes,subversivos_
zendhaal_,SextaNocheTV
zendhaal_,AntonioMaestre
andrevsk,siaucame
nuriabenet77,subversivos_
pepitosala_v2,Berlustinho
ernestoelultimo,subversivos_
anxo_luans,Berlustinho
AleaIactaEsta,eljueves
AlbaBernal15,Berlustinho
AlbertJaimeC,Berlustinho
Amenator_V,subversivos_
Amenator_V,eljueves
AntonioMaestre,SextaNocheTV
AntonioMaestre,AntonioMaestre
PeneDeColores22,Berlustinho
AlbaBernal15,eljueves
JordiVanderwaal,Berlustinho
sarazamora_j,Berlustinho
carmeeeta_01,Berlustinho
Pabloshr,SextaNocheTV
Pabloshr,AntonioMaestre
remon_ubasart,gabrielrufian
pokafeina,gabrielrufian
pilukify,eljueves
Robertofr63,_InakiLopez_
Robertofr63,SextaNocheTV
marcsanss,gabrielrufian
rubenjsm6235,SextaNocheTV
rubenjsm6235,AntonioMaestre
jesuso_13,eljueves
sergichafer,Berlustinho
ppdlop74,subversivos_
Herejegoitia,SextaNocheTV
Herejegoitia,AntonioMaestre
SoniaCayetano,JoaquimBoschGra
Manuel02009472,subversivos_
Rosario_Sanjuan,JoaquimBoschGra
Terenaria,Barbijaputa
maytemoro59,subversivos_
pilmanver,subversivos_
aremarper,Berlustinho
fginel97,Berlustinho
beatriz13978,subversivos_
HolaemdicTheo,Berlustinho
Sr_Bernadi,Berlustinho
abeparatodas,subversivos_
dcxvi616,subversivos_
Asquitopais,JoaquimBoschGra
Marloko1980,eljueves
emistar61,subversivos_
sfrres,YoNoComprePan
JuankaGallego19,Berlustinho
Marina_Tolosa,Berlustinho
Kuroi1Tenshi,eljueves
LaDelSergib,Berlustinho
MelindaCatalan,subversivos_
1GAXX1,Berlustinho
AleriinaCaKonii,subversivos_
AleriinaCaKonii,eljueves
Llamame_Sorin,Berlustinho
kikelonmartin,GolemFilms
kikelonmartin,begonapina
kikelonmartin,publico_es
raulbarryyy,Berlustinho
piezas,subversivos_
Ztakro,eljueves
Cabestroiro,subversivos_
Jabbastation,Berlustinho
baker_221_Adler,Berlustinho
jc_karnak23,subversivos_
antoniaamoraga1,subversivos_
EZV66,subversivos_
javialpeac,Berlustinho
EvilJoseVi,Berlustinho
locuspolitikus,subversivos_
alvorota,EsCULcA
WriterOfNights,subversivos_
lamarchefutile,jorgegmerino
JosebaLarrea,subversivos_
massverrdee,SenoritaPuri
TheJulesWorld,Berlustinho
WriterOfNights,subversivos_
WriterOfNights,eljueves
LaRomeu78,subversivos_
LaRomeu78,eljueves
bearebollar,Tremending
TeresaJardi,subversivos_
bearebollar,SenoritaPuri
bearebollar,ipulidob
jcabadia46,subversivos_
AlexRomo13,Berlustinho
maximors63,subversivos_
jjrguezv,subversivos_
johndoorlittle,subversivos_
johndoorlittle,eljueves
evatrejo55,subversivos_
evatrejo55,eljueves
josep_salvado,mmcias
josep_salvado,EconomiaED_
josep_salvado,AgustiColomines
Dioniare,subversivos_
paco229,subversivos_
Luismi_canibal,Berlustinho
estrepeiro1,Berlustinho
LlochBell,carlosgomezgil
PortoPar,subversivos_
auroisa47,subversivos_
jcd1483,subversivos_
pidemunt95,Berlustinho
PatriciaBou1,subversivos_
PatriciaBou1,eljueves
elfilldelmetge,subversivos_
elfilldelmetge,eljueves
AgustiColomines,mmcias
AgustiColomines,EconomiaED_
AgustiColomines,AgustiColomines
vanesajota,subversivos_
rubennm98,Berlustinho
JJPPbcn,Berlustinho
TikisMikicho,SextaNocheTV
TikisMikicho,AntonioMaestre
legnatore,Berlustinho
albertomdp13,Berlustinho
OscarDotG,TxusAT
PatooCesar,Berlustinho
punktumaca,Berlustinho
_cienciaCON,subversivos_
jvelascoerro,subversivos_
Txukie,eljueves
jvelascoerro,subversivos_
jvelascoerro,eljueves
MendezPocero,Lord_Pedron
josefranciscobn,publico_es
josefranciscobn,begonapina
free4CAT,subversivos_
higinih,Berlustinho
higinih,angelcalimero
higinih,La_SER
rosarodriber,iunida
SentimentCule,Berlustinho
OscarDotG,GolemFilms
OscarDotG,begonapina
OscarDotG,publico_es
ANAMGARCIAPARLA,subversivos_
walkyria81,subversivos_
ElGalloRojo2,Berlustinho
Joan9_9,Berlustinho
fonky65,subversivos_
fonky65,eljueves
Monix81Tri,subversivos_
marina38711358,liopardo
marina38711358,gerardotc
62_David,subversivos_
pacohortado,jorgegmerino
AlejandroRicas,subversivos_
Ferreru4,subversivos_
DuroBelinda,subversivos_
DuroBelinda,eljueves
miikilo,subversivos_
Piligalan65,publico_es
marisalennon,subversivos_
marisalennon,eljueves
repmus_saerdna,subversivos_
repmus_saerdna,eljueves
dorima61,subversivos_
CgtcorreosSg,JoaquimBoschGra
marina38711358,Lolo_Sev
marina38711358,ahorapodemos
laia_sala_a,Berlustinho
ruissos,subversivos_
ajferreiro,subversivos_
BobaSlave,subversivos_
BrujaNaranja,SextaNocheTV
BrujaNaranja,AntonioMaestre
mrodgarw,SextaNocheTV
mrodgarw,AntonioMaestre
JuanAlonsoUceda,subversivos_
juantxu5478,subversivos_
juantxu5478,eljueves
juanarcealvarez,subversivos_
juanarcealvarez,eljueves
96marialopez,subversivos_
96marialopez,eljueves
era_hora,PlasenciaNcomun
Cagoumeagaivota,subversivos_
salvadorsanvil1,ARKAITX14_4_69
salvadorsanvil1,lareirinha
salvadorsanvil1,salvadorsanvil1
salvadorsanvil1,lareirinha
salvadorsanvil1,salvadorsanvil1
salvadorsanvil1,salvadorsanvil1
eduhcma,subversivos_
Yolandarp5,subversivos_
zoe_lc,jorgegmerino
filmotecacat,GolemFilms
filmotecacat,begonapina
filmotecacat,publico_es
Q_Uiop,jorgegmerino
AgudoZarco,subversivos_
AgudoZarco,eljueves
Chinobi_Ninja,jorgegmerino
rocalca,subversivos_
rocalca,eljueves
zezenzuska,jorgegmerino
begonha58,subversivos_
1960Anamari,subversivos_
1960Anamari,eljueves
adrimlga89,subversivos_
RICARDPF,Berlustinho
Juanje_,angustixs
juanlue27,subversivos_
demigueldiaz,subversivos_
Diegoviedista,norcoreano
1960Anamari,subversivos_
castellanapura,subversivos_
AceOriolet,Berlustinho
miquel556,subversivos_
juanfrarik,subversivos_
miquel556,subversivos_
miquel556,eljueves
josefaricharteg,subversivos_
NitovJH,SextaNocheTV
NitovJH,AntonioMaestre
AnaGarciaArrese,Berlustinho
xxapiron,subversivos_
infoinflamable,publico_es
infoinflamable,begonapina
salvadorsanvil1,subversivos_
infoinflamable,publico_es
infoinflamable,begonapina
Franciscoalbaca,subversivos_
Franciscoalbaca,eljueves
Maitechus,subversivos_
Maitechus,eljueves
RFllagg,subversivos_
RFllagg,eljueves
salvad_m,joeabenpresa
Saul_TM,subversivos_
Saul_TM,eljueves
allimite,subversivos_
allimite,eljueves
femopi1,subversivos_
SubotaiBaatur,hdcarrefour
SubotaiBaatur,MarisolBuznego
SubotaiBaatur,policia
SubotaiBaatur,guardiacivil
SubotaiBaatur,telepozzas
amendezsa,subversivos_
subversivos_,eljueves
JuanCar73088254,subversivos_
david16111980,SextaNocheTV
david16111980,AntonioMaestre
AbetoteDe,subversivos_
ivicobofdez,eljueves
ciberbego8,subversivos_
leones1966,Julvilop
leones1966,kira_95
stxrborn,eljueves
FranK_no,SextaNocheTV
FranK_no,AntonioMaestre
GarboGaBrie,Berlustinho
phernande8,eljueves
Daussusen,Berlustinho
remediorum,Berlustinho
brmgirona,Berlustinho
adriguimera,Berlustinho
mentefria93,bookLoverRus
troncomovil66,Julvilop
troncomovil66,kira_95
tamiloxd,subversivos_
gerardpv11,Berlustinho
misharepre1,_rubot
antonjf,Berlustinho
TerukaP,subversivos_
Manuela08591448,SextaNocheTV
Manuela08591448,AntonioMaestre
nieveslazurda,Julvilop
nieveslazurda,kira_95
percentilx,subversivos_
OmarHarillo,Berlustinho
pitroque,subversivos_
MasLunitasusa,subversivos_
_shurne,Berlustinho
regaliza2003,subversivos_
mymanwe,SextaNocheTV
mymanwe,AntonioMaestre
dashiell92,bookLoverRus
daniip74,Berlustinho
aammcc74,subversivos_
eurogallo,subversivos_
Franciscoalbaca,subversivos_
Hirundo_H,Julvilop
Hirundo_H,kira_95
delasinia2,subversivos_
__namaig,Berlustinho
Louisemichele1,JoaquimBoschGra
rapero_rojo,SextaNocheTV
rapero_rojo,AntonioMaestre
juanarcealvarez,subversivos_
RosaRosavieji1,subversivos_
jadronda,SextaNocheTV
jadronda,AntonioMaestre
rpereirarios,subversivos_
SanDez196,SextaNocheTV
SanDez196,AntonioMaestre
YeroStation,Berlustinho
JuliaAlcodori,subversivos_
DaniG4H_,SextaNocheTV
DaniG4H_,AntonioMaestre
_ju1_,SextaNocheTV
_ju1_,AntonioMaestre
Erdani_C,eljueves
vanecorlao,subversivos_
Oroitz5,Berlustinho
jorgepfdez,subversivos_
rrafaroman,Julvilop
rrafaroman,kira_95
yansi00,Julvilop
yansi00,kira_95
PabloBaskes,Berlustinho
Trikas19,Berlustinho
DiosDelYaoi,angustixs
Fran_Acu99,eljueves
OnidSad,angustixs
MelendezMagno,SextaNocheTV
MelendezMagno,AntonioMaestre
PatriciaTesan,subversivos_
ecologismo10,Julvilop
ecologismo10,kira_95
JoseRViguera,Berlustinho
Clan_splash,elmundotoday
dacaci20,subversivos_
JulioAl55385067,SextaNocheTV
JulioAl55385067,AntonioMaestre
FerdinanDFirst,SextaNocheTV
FerdinanDFirst,AntonioMaestre
david_zaplana,eljueves
tati_meri,SextaNocheTV
tati_meri,AntonioMaestre
Mr_WhiteBuilder,Berlustinho
borgyomail,subversivos_
solojose77,subversivos_
MarBcn04,subversivos_
CarlosBN98,Berlustinho
Susu14_98,Berlustinho
97Yutuh,Berlustinho
RFllagg,SextaNocheTV
RFllagg,AntonioMaestre
AvaricumJorge,subversivos_
_AndresSimon,Berlustinho
JaiGarcia7,Berlustinho
Gabrielaslgdp,Berlustinho
AlbertCamos,Berlustinho
rodribg17,Berlustinho
M3galodoN,Berlustinho
HernandoIrene,subversivos_
iglesiasruben_,Berlustinho
taniuski_,Berlustinho
adrisouto96,SextaNocheTV
adrisouto96,AntonioMaestre
Minosotis,SextaNocheTV
Minosotis,AntonioMaestre
chejuano,subversivos_
Blues_lover_,SextaNocheTV
Blues_lover_,AntonioMaestre
Marioloparte,Berlustinho
Aritzma9,Berlustinho
melena40170393,subversivos_
ARuizPardo,Berlustinho
lu_ftgordafan,mangelrogel
lu_ftgordafan,Roldier
RosaRS5,subversivos_
pluvisca,subversivos_
AnaJuradoR,subversivos_
BercianaF,subversivos_
GinesAP1,eljueves
_SrPompas,Berlustinho
Utre_Sama,Berlustinho
CapitanEscarla2,subversivos_
PodemosArona,subversivos_
KevinMorenoXKX,Berlustinho
EmilioVicedo,eljueves
Jose_Rodriz,Berlustinho
MIKELINKINP,Berlustinho
jonedgdg,SextaNocheTV
jonedgdg,AntonioMaestre
PedroDur4n,Berlustinho
Mofly_11,Berlustinho
joana_oro,LluisJG5
acomajoancara,Berlustinho
LuisQuintana91,Berlustinho
fransipe1977,subversivos_
actionjorge98,Berlustinho
jdcontreras_,Berlustinho
Dulceyadorable,Berlustinho
Miki_Moliver,Berlustinho
JosepJimenez2,subversivos_
victorjmaza,Gago1F
Javiifs11,Berlustinho
Cardennister,Berlustinho
rafatega21,subversivos_
juliogonzalezgz,Garrosa
_LaMamma_,SextaNocheTV
_LaMamma_,AntonioMaestre
_inbloom,Berlustinho
carlosrroth11,Berlustinho
OxelOca,Berlustinho
Marhuendeer,Berlustinho
novaas14,Berlustinho
RubeeenCanosa,Berlustinho
Fotzes_,Berlustinho
CrisProfir,Berlustinho
PolHostt,Berlustinho
manolivi64,subversivos_
Toitofdz,Berlustinho
sagelesrr,subversivos_
mario_house,Berlustinho
MetyRemember,Berlustinho
kiko_carretero,eljueves
kiko_carretero,kira_95
Rociotovs,subversivos_
floralnfxding,Berlustinho
QuemaoEsPoco,SextaNocheTV
QuemaoEsPoco,AntonioMaestre
Piedracea,Berlustinho
NasuOtraMovida,Berlustinho
miguelburgos98,Berlustinho
miguelrosap,Berlustinho
javicraft999,Berlustinho
rubencollarte77,subversivos_
JaimeDF_,Berlustinho
yUReCarabbaio,Xuxipc
darkn3ss_x,Berlustinho
yUReCarabbaio,moedetriana
joana_oro,Berlustinho
FreireRojo,Alex_Frigenti
yUReCarabbaio,subversivos_
topoV5,SextaNocheTV
topoV5,AntonioMaestre
PabloGILM10,CesarStrawberry
PabloGILM10,kira_95
Um7bjTw,SextaNocheTV
Um7bjTw,AntonioMaestre
DemisBasal,SextaNocheTV
DemisBasal,AntonioMaestre
fragacocafina,Berlustinho
PabloGILM10,AntonioMaestre
PabloGILM10,kira_95
rcko3,SextaNocheTV
rcko3,AntonioMaestre
JMSH1966,subversivos_
SextaNocheTV,AntonioMaestre
ilikebaands,Berlustinho
sabrifriass,Berlustinho
davidaricua,Berlustinho
LlucSegura,Berlustinho
luis94gaitan,Berlustinho
AnaShipper,eljueves
Ossa_Major,Berlustinho
Cristin08jesse,Berlustinho
Alexchistoso30,TheGhostMC00
porartedemajia,subversivos_
Pete447,Berlustinho
MikelMoso,Berlustinho
dbustosvargas,Berlustinho
FRANSCAR81,subversivos_
CataCracksun,Berlustinho
pedroartiles3,subversivos_
anderra57,Berlustinho
RekklesTkm,Berlustinho
nadal_tony,Berlustinho
david_zaplana,Berlustinho
AitanaaPV,Berlustinho
cliffperraroja,Berlustinho
MarioMoya14,Berlustinho
forotribunal,_rubot
balesdesang,Berlustinho
soyRoguez,Berlustinho
sickredhair,Berlustinho
RoltasVGC,Berlustinho
FR5DDY,Berlustinho
FCB_Navarro,Berlustinho
__Shaketsu,Berlustinho
DiegoTurbosito,Berlustinho
Pettrolero,OdiaConFripozo
hopeIessbitch,Berlustinho
AlexCatena5,Berlustinho
PablodelaGara,Berlustinho
Pablo_PeY,subversivos_
Pachuco98,Berlustinho
Ani_Spain,Julvilop
Ani_Spain,kira_95
JoseLuque_41,Berlustinho
VassKK,Berlustinho
wily_crespo36,Berlustinho
Colau5,Berlustinho
pelotausuario,Berlustinho
Don_AlaS,Berlustinho
Sagredo_1921,Berlustinho
Baackstroker,Berlustinho
xoelmartinez42,Berlustinho
matussera,Berlustinho
Koke_6_98,Berlustinho
carleinnany,Berlustinho
ErnestVGC,Berlustinho
_Carreras_,Berlustinho
SergiDiaz94,Berlustinho
alexmadrid9,Berlustinho
Julio_Garco,Berlustinho
Angel_itos,subversivos_
AizpuruXa,eljueves
JosCano4,subversivos_
PPmangamas,rcabrero75
Warcos_Con_W,Ninaventresca
carlosscid,subversivos_
clemenga,subversivos_
PanopliaWeb,subversivos_
antongata,subversivos_
Annagavito31,subversivos_
xmxrenx,eljueves
AlbertCamos,eljueves
savarito76,Julvilop
savarito76,kira_95
jjoaquinpr,subversivos_
A_full_,subversivos_
no_seas_facha,Julvilop
no_seas_facha,kira_95
AmaiaHola,Julvilop
AmaiaHola,kira_95
Jasen24,subversivos_
pazgabela,_rubot
Juvedi30,subversivos_
PatriotaPopular,Lolo_Sev
PatriotaPopular,ahorapodemos
TENGOPOLLON,subversivos_
hectorpezloz,subversivos_
stbnthegreat,Gago1F
BrunoskyWasosky,akari_anschluss
arnaeth,Julvilop
arnaeth,kira_95
Chelito78,eljueves
Amapola_verde,subversivos_
macufg54,subversivos_
coolbyte,eljueves
coolbyte,eljueves
kanyero,subversivos_
javieee1982,subversivos_
toCarlosHuev0s,Nega_Maiz
elgau77,subversivos_
KORNETAN,subversivos_
magadancosio,subversivos_
EndersamYo,FjaviPj
EndersamYo,elmundoes
yaguhu,subversivos_
Jofradolz,subversivos_
MiguelEL,jorgegmerino
Ketupyn,manuelansede
Eugenial63,subversivos_
Ketupyn,subversivos_
Martatristan,Lord_Pedron
Ketupyn,Lord_Pedron
jmperdigo,subversivos_
Rulo_xiii,eljueves
Ialza,eljueves
