Source,Target
EllenDaider,Esparroqui
TONINOVALENCIA,Esparroqui
JovenesIU,carnecrudaradio
jmpelleja,Esparroqui
wylli7,wilxze
contonando,Esparroqui
sunshaynx,moedetriana
jose_elrubio54,Esparroqui
Guille__GG,BloodySaio
Mawinafu,elmundotoday
teficj,ecorepublicano
racatalacata,eljueves
racatalacata,respetocanas
assumptacala,iuandalucia
Silvia_Barroso9,Alex_Frigenti
DimeWhy,jcsunen
DimeWhy,carnecrudaradio
larpicab,SiPeroNo1
OleVaage,elpais_cultura
OleVaage,ElviraLindo
angelina_muntal,RataDesletrada
Jesus5Frias,Carpe6763Real
Jesus5Frias,s
jomu718,carnecrudaradio
Pokecurro,dolaresyrublos
Laurty99,BloodySaio
MARIANSANTIAGO9,SindicaEstudian
DuroBelinda,Esparroqui
PutoAlcalde,moedetriana
lara_santaella,ponpimpampum
laragsanchez,moedetriana
hundxmxnxs,BloodySaio
Azaratan3,Esparroqui
ultrink,IgnatiusFarray1
_sisaco_,AnitaBotwin
_sisaco_,AntonioMaestre
maestrohugolich,Elemigrante_
Mazius069,Esparroqui
alvaro1488,ADios_hi
Catafractoman,iunida
TeresaMontao,DRYmadrid
Silviqxd,Well086
ABSCR2,elmundotoday
rauldeprado,SiPeroNo1
MataWalkiria,faku247
MataWalkiria,masademocrata
jovenes_IUN,carnecrudaradio
juanamariagomez,AlfonsoRojoPD
funkymonkss,moedetriana
Egobolus,carlestomas_23
taponnnnn,moedetriana
MariaDe87983131,SiPeroNo1
eMe7Jota,AntonioMaestre
Mamen54,publico_es
Mamen54,FacuDiazT
Mamen54,NTMEP
JoanaDesastres,publico_es
JoanaDesastres,FacuDiazT
JoanaDesastres,NTMEP
pabal19,Elemigrante_
miryanarchy,elmundotoday
yulipetrus,eljueves
yulipetrus,respetocanas
duet_daniel,elmundotoday
fedfan77,DRYmadrid
torrevieja_fr,Rokambolnews
MaciasPalaci,eljueves
MaciasPalaci,respetocanas
CheRue6,ManoloMontalt
SergioBastidaP8,DebatAlRojoVivo
adrytorrejon,nydelrey
_AndreaRD_,AntonioMaestre
18dejulio36,jalocu1960
primuspilusIITr,DebatAlRojoVivo
wjjxd,fermont1965
RebeckaRullan,AntonioMaestre
fMonteleon,AlfonsoRojoPD
teresaleto,BloodySaio
albertsds99,moedetriana
abel_aparicio_,AntonioMaestre
Ssacress,alvaro_mpa
AlexCobain1,VidaModernaOML
TENGOPOLLON,Oolonguiyo
Baronachor,elmundotoday
mayayo_es,kikolo777
BandresMaribel,c0nvey
El_Gran_Lama,pepillogarcia
El_Gran_Lama,Herzogoff
El_Gran_Lama,javijg85
_Trajano__,ADios_hi
RosaRosavieji1,NuevaRevoluci0n
RosaRosavieji1,SeijoDani
RosaRosavieji1,NuevaRevoluci0n
beachlove2013,AntonioMaestre
ferranbarbara53,RataDesletrada
BeltranGondol,gerardotc
pikopipe,ADios_hi
MidouCloud,rodas64
MidouCloud,JoaquimBoschGra
mlop__,DebatAlRojoVivo
franja50,cesar_ag5
AReija_,Xuxipc
josemanuelgj,ADios_hi
CVilarnau,RataDesletrada
lachicadeayer61,Yo_Soy_Asin
cl293,jonathanmartinz
leonorramosf,BurriezaMateos
leonorramosf,el_pais
estervilaplana,CafeDeRick
_paolamontero,moedetriana
Franxapa,eljueves
Xoan_Alcalde,japtapias
CapitanEscarla2,DebatAlRojoVivo
bitajr,Mas_Enfurecido
Otelotestaverde,Pilar1207
jopiokh,moedetriana
beranturiano,maggiko
azielaskiewicz,CafeDeRick
Boro80120992,AntonioMaestre
rojxenfadadx,jose_carlos_gl
afpleon,AntonioMaestre
PabloH_A,AntonioMaestre
Xoan_Alcalde,JUSIROLA
Xoan_Alcalde,Pablo_Iglesias_
MiguelSXVI,thehardmenpath
paletojamomoja,AlexiaOver
DavidMalpi,ADios_hi
Dogmancitto95,Oolonguiyo
JoneMelendez,BloodySaio
jota5eme,ADios_hi
JotaSadness,Oolonguiyo
Veronic13845283,AntonioMaestre
polvivo99,Jordivll
29Mochito,Oolonguiyo
GreatCaptain01,orue_s
patacaman,eljueves
polvivo99,SergheiFrutos
Trisharp_,moedetriana
srmonosilabo,eljueves
srmonosilabo,respetocanas
campechita,elpais_cultura
campechita,ElviraLindo
mbarranco1961,Elemigrante_
kidicassidy,rosamariaartal
kidicassidy,carnecrudaradio
sanscouleur,elmundotoday
uffpff,jatirado
Ciscoboni,BloodySaio
ibaitxo18,ZASC4
uffpff,ADios_hi
KitKatKyun,ADios_hi
Chocochrisp,elmundotoday
danielmerinoX,moedetriana
Adriangc1997,elmundotoday
ferdycrespo11,VidaModernaOML
manuel77146829,jalocu1960
GesteiraDavid,armesillaconde
marta187_,BloodySaio
eurorelajado,IgnatiusFarray1
rodmontbcn,iescolar
ACTIVATUPODERDI,c0nvey
Luigisope,c0nvey
KuroKat1,ZeroHour18
EduNBA2K,BloodySaio
PrimoNicolae,eljueves
FrodaDC,eljueves
galo27lm,elmundotoday
enhecos,gerardotc
javidegali,ADios_hi
ppmmco,SiPeroNo1
Laaaauuuraa,BloodySaio
victoriareyjor2,Alfacebook64
CampoMoreno,maxpradera
osiris_filo,ernesturtasun
osiris_filo,eldiarioes
maicamero1,Sr_Dios
MarcL98,RageZoka
LauraHerraez1,BloodySaio
RealRadQueen_,ZASC4
_sot3,Guillemlopez21
rodriguezamorin,Elemigrante_
LuisBaines,eljueves
LuisBaines,respetocanas
_shinshinto,moedetriana
auxcheveuxdelin,aslanpuntocl
Aryccsb,BloodySaio
aniittaaa7,Sr_Dios
MariaNuriaAlca1,eljueves
MariaNuriaAlca1,respetocanas
malinanton98,BloodySaio
periodismodebat,eljueves
periodismodebat,respetocanas
dovakim_imper,ADios_hi
jdelpinoglez,Pilar1207
PenaPlayan,AlfonsoRojoPD
ecsnart,BloodySaio
TrolDSebastopol,dolaresyrublos
migmartinez12,moedetriana
migmartinez12,iescolar
Adriandelmar47,jonathanmartinz
ecsnart,ulises_sevilla
afpleon,BarbarieAbsolut
nipaltri,elmundotoday
FOROSN,franchosa
official_jpb,Cosas_Tontacas
osiris_filo,iescolar
ctxt_es,Elemigrante_
ppmmco,SiPeroNo1
carmen_camon,SiPeroNo1
LadyCroquetaa,moedetriana
mcarrascoga,c0nvey
carmen_camon,eljueves
nsistach,tecn_preocupado
ravenclawfem,antibabosos_
sargarual,moedetriana
Elemigrante_,ctxt_es
peiobus,JotaCuadrado
AngryCocollona,moedetriana
ikokis,SiPeroNo1
rosablanco1805,AlfonsoRojoPD
DavidHerrero4,IgnatiusFarray1
langel_lopez,ulises_sevilla
PacaLaCalleja,c0nvey
_ARITZ_97,eljueves
nora_hc,BeardyManu
nora_hc,NTMEP
JoseRodriguezSu,MistralS
twitwilber,xataka
namerguan13,cayeruby
Les_Planes,SiPeroNo1
MaiteTorres9,eldiarioes
MaiteTorres9,Ibangarciadb
classicus66,FranFebles78
PatyMartnz,elmundotoday
Maria_TE23,BloodySaio
RancelJonay,SiPeroNo1
overs79,SiPeroNo1
PedroTorrent_,IgnatiusFarray1
selmaarull,gerar666
Mcaas7,ArztMedina
dxnap,cristina_pardo
colladov61,elmundotoday
Unai_Sanchez,moedetriana
hyojjae,antibabosos_
Carlos_MN,brucknerite
Carlos_MN,magnet_es
GCOLUDD,willytoledo1
nieshka_,__Shaketsu
Aryccsb,moedetriana
joantier,iescolar
blancoamoedo,Loulogio_Pi
blancoamoedo,__fragilesoul
jagilma,JRMora
albertnet,moedetriana
jimawary,jonathanmartinz
Alexitoman1,policia
Alexitoman1,Barbijaputa
pcrecido,elmundotoday
SandrixPls,BloodySaio
Yayapapayyo,willytoledo1
MTranez,eljueves
_audinov,BloodySaio
safeig,eljueves
safeig,respetocanas
RaulMontalban,AntonioMaestre
Caarmen26,CEstudiantilB
valera_robles87,tecn_preocupado
AnaFlanders,policia
JoseRodriguezSu,eljueves
TuiteaoRevienta,revistamongolia
SergioRevolS,IgnatiusFarray1
CapitanEscarla2,mats_jordi
BlancheJG,BloodySaio
joseriv13006184,El_Intermedio
CastellaJoan,elperiodico
PacoNavas,c0nvey
YORYO25MD,eldiarioes
papadacul,BloodySaio
StowenEsMuyReal,aslanpuntocl
StowenEsMuyReal,pablomerinoo
hec99_,moedetriana
StowenEsMuyReal,aslanpuntocl
JosepMMestres,elmundotoday
mergarsacristan,ADios_hi
JoseLui24493852,iescolar
ecsnart,antibabosos_
LefaDeLentejas,aslanpuntocl
negrimante,eljueves
negrimante,respetocanas
Annihilator,moedetriana
mergarsacristan,AlfonsoRojoPD
miguelonmerced2,gerardotc
__Shaketsu,aslanpuntocl
Ulio_Ulitos,cayeruby
raskal96,AntonioMaestre
HassLeblos,__Shaketsu
Corviperactivo,iunida
kraftvverk,BloodySaio
Maho_Selfish,Guillemlopez21
escu17,Maria_Beatle
escu17,eljueves
GrarKno,MistralS
YORYO25MD,PDLI_
YORYO25MD,kira_95
SoniaVeraPaz,laSextaTV
SoniaVeraPaz,El_Intermedio
SrTrowex,moedetriana
AlmudenaAznar,eljueves
juanito_podrido,SiPeroNo1
NoeliaYoquese,AntonioMaestre
_Nachop,thehardmenpath
SrtaLongbottom,BloodySaio
She_sTina,Well086
_LaMamma_,AntonioMaestre
Caarool98,DigoqueNO
xY_Vieyra_Yx,GreenSoul_HH
xY_Vieyra_Yx,policia
marisolinfant,AlfonsoRojoPD
official__migue,AntonioMaestre
abalo564,BloodySaio
versacegrant,elmundotoday
ErideMartin,policia
___mvx0z,BloodySaio
LulyDobbler_,BloodySaio
Wasabi2012,eljueves
SergioLazaroA,SiPeroNo1
DanyBlackrouse,eljueves
DanyBlackrouse,respetocanas
jesuscortazarr,moedetriana
karlggest,moedetriana
bigenderscum,__Shaketsu
Sandriina_5,TigrilloTW
Wiiillyyyy,gerardotc
maildelviernes,Sr_Dios
FriKitty,thehardmenpath
FriKitty,thehardmenpath
kub4ever,gerardotc
aaaaaaal_01,RosaKittieChaos
Gloria953053221,Pablo_Iglesias_
Alicialsm,ElviraLindo
Alicialsm,el_pais
bitajr,RataDesletrada
amayita,AntonioMaestre
tomasandreu3,gerardotc
MeryLilith,RosaKittieChaos
JulenArruti,AntonioMaestre
jesusgc1972,AntonioMaestre
Paloma026_,BloodySaio
SergioBastidaP8,laSextaTV
SergioBastidaP8,El_Intermedio
_sarartx,eljueves
Ariprazol,QuebeboVillegas
ivantiwat,moedetriana
MaNiNhO_t2p2,CafeDeRick
Ariprazol,laurited
TriasCarlota,MistralS
kxrlxth,moedetriana
AgustiCorominas,gerardotc
PatriciadPino,gerardotc
DEutiquiano,iescolar
ffchll,publico_es
ffchll,FacuDiazT
ffchll,NTMEP
CarmenMayordom1,eldiarioes
CarmenMayordom1,Ibangarciadb
AJDendrita,Berlustinho
ayerimassi,_ju1_
ayerimassi,kira_95
girotix,elmundotoday
xosebangueses,FacuDiazT
xosebangueses,NTMEP
siscomanchon,gerardotc
lostdarkroses,Propensa_
lostdarkroses,podridopopular
maestre1954,AntonioMaestre
populistasocial,AntonioMaestre
Ibangarciadb,niratxea
Ibangarciadb,Ibangarciadb
Ibangarciadb,eldiarioes
maarialentisco,LefaDeLentejas
TanukiWabba,SilixRevolution
PAVESIL,RataDesletrada
BertaLE69,MistralS
XAVITARRES1,gerardotc
LuisTirado,elmundotoday
Jesus_1398,moedetriana
albafuente44,AntonioMaestre
astguitar98,moedetriana
TeoMB,moedetriana
Totestaagafat,gerardotc
Ariprazol,IgnatiusFarray1
Nuriab73,c0nvey
milobaster021,silencebodom
chucktrocki,moedetriana
Tega33,CafeDeRick
santi_larios,laSextaTV
santi_larios,El_Intermedio
Ariprazol,moedetriana
tfrancobis,ElviraLindo
tfrancobis,el_pais
Manu71057743,laSextaTV
Manu71057743,El_Intermedio
atomarpolocu,moedetriana
Wolframio13,eljueves
TheChibi_,moedetriana
pedro98martin,BeardyManu
pedro98martin,NTMEP
XavierRial,moedetriana
irrealgrrrrl,__Shaketsu
hxrryftdixon,moedetriana
bette_noir__,AntonioMaestre
anxo_luans,thehardmenpath
AndreaWeasley_,elmundotoday
anxo_luans,thehardmenpath
xhecatesx,moedetriana
bonboy22,Sentid2016Comun
moramgen,ulises_sevilla
Noharre,c0nvey
MarinaAGE,moedetriana
xinluses,eljueves
elbosquedeloss1,dolaresyrublos
LunaCrdns16,RosaKittieChaos
BitoPLS,mantonieta1536
yulipetrus,elmundotoday
anxo_luans,JavierLezaola
PepeChuli,eldiarioes
PepeChuli,eldiarioes
PepeChuli,Ibangarciadb
MiriamDuulce,CJC_Media
MiriamDuulce,kira_95
pedrolb76,lasangriadelosv
celiasheerxn,mantonieta1536
yamique_,PaulitaCrespo
mjo89437761,MistralS
Cristin08jesse,Lacarrrpa
tonialba,gerardotc
BurriezaMateos,el_pais
_SergiAlmazan,gerardotc
VegAdrian,elmundotoday
NikkySouto,BloodySaio
AxeelOviedo,Alvaro_Drifter
Rantes2769,SiPeroNo1
pedropablo_lem,dolaresyrublos
PabloElzein,gerardotc
NovaPowers_YT,VidaModernaOML
pavloviu,RosaKittieChaos
driblanc,VidaModernaOML
Alvaro_1099,bufetalmeida
Cataleiro,SiPeroNo1
PabloElzein,gerardotc
PabloElzein,llimoo
espicorbo,AntonioMaestre
EduPr95,miky_co
Barbarathenea,dolaresyrublos
EnekoMtz,c0nvey
Raul_Escarabejo,AntonioMaestre
armocamorra,ulises_sevilla
cregarla,Beta_Boop
albertcd17,moedetriana
Libertaria1978,jorrdirrobert
Libertaria1978,Yo_Soy_Asin
Libertaria1978,Klaseobreratk
Libertaria1978,SextaNocheTV
JNCCiutatVella,Mas_Enfurecido
xgeldex,gerardotc
jvaimetal,elmundotoday
rcko3,rosira_rosi
rcko3,manueljarias
niratxea,Ibangarciadb
niratxea,eldiarioes
iucangasnarcea,NuevaRevoluci0n
iucangasnarcea,LuisAneiros
tena_mireia,Mas_Enfurecido
NoSoyPerry,BloodySaio
lamichi34,RutxeRutxevilar
Manu71057743,eljueves
Manu71057743,respetocanas
Roberrpower,SiPeroNo1
buenoo97,moedetriana
castiza32,Hackenbukh
castiza32,pmanglano
castiza32,PPopular
isabelatecno,c0nvey
antoniogugon,moedetriana
pep_pla,joseph22795
pep_pla,gabrielrufian
Roberrpower,SiPeroNo1
jrioukaris,eljueves
Carlospg2,TigrilloTW
LunaCrdns16,antibabosos_
joseplmarin,agarzon
joseplmarin,carnecrudaradio
PunkYisusCrista,antibabosos_
PasquiLoLxD,AntonioMaestre
axlv__,TigrilloTW
EvaDominguez97,BloodySaio
eimpulso,c0nvey
mireyina_22,mantonieta1536
Joan9_9,VidaModernaOML
alealvpav,moedetriana
joseperdi33,NuevaRevoluci0n
joseperdi33,LuisAneiros
PodemosJuncal,publico_es
PodemosJuncal,FacuDiazT
PodemosJuncal,NTMEP
misabel002,BlaancaNiieves
misabel002,PPopular
AleCasteM,moedetriana
Doubhghlaise,PabloMM
miguelonmerced2,publico_es
miguelonmerced2,FacuDiazT
miguelonmerced2,NTMEP
JuanRaeiros,El_Plural
gnomoabsorto,revistamongolia
victorianovent2,eldiarioes
victorianovent2,Ibangarciadb
FelixBoje,eljueves
FelixBoje,respetocanas
NuevaRevoluci0n,NuevaRevoluci0n
NuevaRevoluci0n,LuisAneiros
HombredenegroJC,CBescansa
GermanMoreno6,publico_es
GermanMoreno6,FacuDiazT
GermanMoreno6,NTMEP
oluslacima,AntonioMaestre
Berrgm,c0nvey
nonogracias,_brxinwashed
justdrei_,DysulFurment
Undermyfeelings,CamaradaBakunin
DGR33654967,publico_es
DGR33654967,FacuDiazT
DGR33654967,NTMEP
almudenaOrjales,bufetalmeida
jonny_marcos_,elmundotoday
terelprieto,Jordivll
VidalMoll,RataDesletrada
GalletasMaria26,iescolar
engaviats,dolaresyrublos
engaviats,dolaresyrublos
sebastiahc,_brxinwashed
ChristianSGesp,wiselwisel
VientosOrihuela,BlaancaNiieves
VientosOrihuela,PPopular
ToniEstadella,eljueves
guguseti,kantinu
carlosscid,SiPeroNo1
DCGCOS,El_Intermedio
unaidezarate,Pilar1207
VctorVictorcaja,eldiarioes
VctorVictorcaja,Ibangarciadb
paaulaang,ulises_sevilla
ainaraoiarbide,c0nvey
jrlagunilla,Ibangarciadb
Mr_User_,moedetriana
cafe_para_2,elmundotoday
jrlagunilla,mhortet
jrlagunilla,Ibangarciadb
jrlagunilla,eldiarioes
flikxxi,LedesTV
scorralgon,eljueves
scorralgon,respetocanas
Ojodeoro33,Alex_Frigenti
AMarketingbcn,Jordivll
Diamonzbaby,_brxinwashed
aina_vb,c0nvey
peregrinov,AntonioMaestre
patarrocas,dolaresyrublos
patarrocas,dolaresyrublos
Fealverde91,BloodySaio
belky318,Berlustinho
HdDelgadoRodrig,laSextaTV
HdDelgadoRodrig,El_Intermedio
dzamorano,c0nvey
EscofetAlbert,BlaancaNiieves
EscofetAlbert,PPopular
RBerllaque,AntonioMaestre
Susana1968Sv,AntonioMaestre
guudpt,mantonieta1536
PaulaIglesias97,elpais_cultura
PaulaIglesias97,ElviraLindo
Celiiasp,IgnatiusFarray1
CeliaMceliacc,elmundotoday
suricatos17,_rubot
lPaxoxa,moedetriana
joanbosquet71,eljueves
joanbosquet71,respetocanas
Beyond_Acheron,eljueves
Beyond_Acheron,respetocanas
ErtTriqui,periodistadigit
Fg90Fe,eljueves
Fg90Fe,respetocanas
blue_angulo,_brxinwashed
vmmelero,AlfonsoRojoPD
FranSuph,elmundotoday
YORYO25MD,Lolo_Sev
YORYO25MD,ahorapodemos
AlbaBernal15,eljueves
AlbaBernal15,respetocanas
Damianortizsala,JuanDiegoBotto
Damianortizsala,carnecrudaradio
ecmel52,Jordivll
QueliDramaQueen,Xuxipc
laSextaTV,El_Intermedio
IneeesL,BloodySaio
angeelzeta,BloodySaio
chevetta777,moedetriana
YORYO25MD,subversivos_
xSilf93,unosMemiyos
xSilf93,YouTube
ernst_haffner,BloodySaio
Catalonia1640,RataDesletrada
TuiteaoRevienta,moedetriana
augalevada,elmundotoday
VillaltaBlas,esecundarios
djgarcia1978,RutxeRutxevilar
marramiauuuuuu,RataDesletrada
Lyuba483,PaulitaCrespo
YORYO25MD,rcabrero75
cocacolov,eljueves
cocacolov,respetocanas
mesnierr,kira_95
Ibangarciadb,mhortet
Ibangarciadb,Ibangarciadb
Ibangarciadb,eldiarioes
DeserterSystem,BloodySaio
QarlesJ,eljueves
cocacolov,eljueves
ale27diaz,eljueves
ponemekalipsis,swantxo
YORYO25MD,joseph22795
YORYO25MD,gabrielrufian
YORYO25MD,7Josean7
YORYO25MD,ElAmanteDelRap
YORYO25MD,vmm7773
SantiMartnezVen,moedetriana
pabetea,Xuxipc
queenierequena,elmundotoday
YORYO25MD,elmundotoday
xSilf93,YouTube
EstherLozanoG,c0nvey
YORYO25MD,ToniElSucio
JonyAp97,eljueves
JonyAp97,respetocanas
guegui_le,VidaModernaOML
LesBauxdeProven,eljueves
LesBauxdeProven,respetocanas
YORYO25MD,moedetriana
Desversos,moedetriana
BILOSBAS,iescolar
YORYO25MD,carnecrudaradio
CastroUlianov,PabloMM
BILOSBAS,iescolar
XaviAnguera,Jordivll
rebspers16,moedetriana
Carlos_Erreala,iyangc
__Maiq,VidaModernaOML
Alf87950460,AlexiaOver
anttongil,gerardotc
Pakito_37,Carlosjandro
YORYO25MD,elmundotoday
Manu71057743,eldiarioes
Manu71057743,Ibangarciadb
mercedescloilde,AntonioMaestre
SPlanaMarsal,maxpradera
AnderBdT,BloodySaio
Kardioh,eljueves
Kardioh,respetocanas
Javcabrera,jalocu1960
YORYO25MD,Jordivll
GofioneteCanari,hamresini
RafaMendozaNava,AlbaRosado
llrius,gerardotc
YORYO25MD,publico_es
YORYO25MD,FacuDiazT
YORYO25MD,NTMEP
IvanSaizRuiz,IgnatiusFarray1
YORYO25MD,cayeruby
guapumm69,eljueves
rpg_76,ZASC4
jincobbb,AntonioMaestre
YORYO25MD,eljueves
maikelbarnyard,AntonioMaestre
ISialer,agarzon
miguelonmerced2,publico_es
miguelonmerced2,FacuDiazT
miguelonmerced2,NTMEP
lothlertu,eljueves
ATuin,magnet_es
pepe5102,publico_es
pepe5102,FacuDiazT
pepe5102,NTMEP
PuigFigueras,eljueves
CarlesCama,xarlest
guille_beca,iescolar
plickyplick,gerardotc
mgs49dp,gerardotc
miguelus,agarzon
Elviti1972,ADios_hi
avia_bel,eljueves
ricarcl,Berlustinho
manelgallart,SiPeroNo1
victor_jajaja,miguelblanco95
victor_jajaja,agarzon
avia_bel,RataDesletrada
DaniMnss,miguelblanco95
DaniMnss,agarzon
Sergii47,eljueves
Sergii47,respetocanas
tinet52,RataDesletrada
david_orso,BloodySaio
RueChaussettesW,PaulitaCrespo
photographyraul,Aquel_Coche
mateo_84,Aquel_Coche
Adriana_Mas_BCN,MistralS
PedroMolinaHuer,gerardotc
nerydp,NuevaRevoluci0n
nerydp,LuisAneiros
moendodoreves,xOsse
moendodoreves,YouTube
moendodoreves,troleadagalega
pilarmarmol82,elmundotoday
VctorVictorcaja,AntonioMaestre
AnnaPiAg98,AddyCutanda
ElHombreFenix,eljueves
Lyuba483,BloodySaio
alfherranz,BloodySaio
estrela_dalva,eljueves
estrela_dalva,respetocanas
BojCarcarjReloj,El_Plural
JaviBeniPani,Animus_Defendi
PanchitoDekeso,Berlustinho
PanchitoDekeso,ximicomics
PanchitoDekeso,Berlustinho
CalaMagic,eljueves
CalaMagic,respetocanas
CerroIsabel,MistralS
__halfaperson,antibabosos_
lucysfate,wilxze
neis_98,Martigle10
nohxpe_,BloodySaio
pedro_hacha,publico_es
pedro_hacha,FacuDiazT
pedro_hacha,NTMEP
ManzanaAstur,MuchachoNormal
ManzanaAstur,elespanolcom
ManzanaAstur,kira_95
sdeliray,BloodySaio
GGRGuille,moedetriana
JuanjoPastor,iescolar
mondragonbarcia,SiPeroNo1
Pecaroonce,FranFebles78
EvilAsSassy,eljueves
EvilAsSassy,respetocanas
AntonCros,Xuxipc
fedexya,BloodySaio
ernst_haffner,AntonioMaestre
josep_escoms,AntonioMaestre
SNW615,BloodySaio
LAPIGM,AntonioMaestre
ecmel52,AntonioMaestre
luguruca,iescolar
Kaskyna,elmundotoday
bertolo_97,BloodySaio
fresneda30,publico_es
fresneda30,FacuDiazT
fresneda30,NTMEP
Combeferre_TG,PaulitaCrespo
Combeferre_TG,FrankenJolyOwl
SColubi96,BloodySaio
Alba_pingcunyi,TigrilloTW
bertolo_97,elmundotoday
Ibangarciadb,eldiarioes
Ibangarciadb,Ibangarciadb
ecmel52,BlaancaNiieves
ecmel52,PPopular
halexsimemue,ulises_sevilla
SNW615,moedetriana
Tomedo,joseph22795
Tomedo,gabrielrufian
RepixPix,AntonioMaestre
PedroMolinaHuer,agarzon
Ibangarciadb,vsalillas
Ibangarciadb,Ibangarciadb
Ibangarciadb,eldiarioes
hastagdrama,swantxo
Ibangarciadb,YWensell
Ibangarciadb,Ibangarciadb
Ibangarciadb,eldiarioes
SPersecucion,RubenSanchezTW
Arcadi75,Berlustinho
IagoPain,QuebeboVillegas
4fiti,ulises_sevilla
padoge,c0nvey
JuanLMiraWriter,eljueves
JuanLMiraWriter,respetocanas
mariayarnoz_,antibabosos_
FerrnCas,dolaresyrublos
MateuPrim,eljueves
hasbarats,Berlustinho
joseph22795,SiPeroNo1
FerrnCas,dolaresyrublos
FerrnCas,dolaresyrublos
HarmoDante5H3,elmundotoday
FerrnCas,dolaresyrublos
CarlosFontur,elmundotoday
dani_ayala96,BloodySaio
AlbaMHM,elmundotoday
eperezzuniga,ElviraLindo
eperezzuniga,el_pais
pablomcrbl,c0nvey
quecreestu,eljueves
Liidia_mg,antibabosos_
partidos_pirata,Berlustinho
NaryaBlackfyre,BloodySaio
PhantomWings_42,PaulitaCrespo
juangm0808,miguelblanco95
juangm0808,agarzon
rnieto,c0nvey
patximira,elmundotoday
irenereckless,BloodySaio
Srsamolo,moedetriana
perezmuriana1,AntonioMaestre
neirajavier,REYPELAYO1
acapu_,eljueves
acapu_,respetocanas
omaigad7,eljueves
omaigad7,respetocanas
Macgraw165,elmundotoday
SirKrispulo,jalocu1960
Cescogame,BloodySaio
Rorocg_,BloodySaio
Alf87950460,eljueves
Alf87950460,respetocanas
JordiPauls9,moedetriana
joselui85455501,c0nvey
InfoAntifa_,BloodySaio
Ssacress,elmundotoday
CARLOSMASACHS,manelmarquez
albertozoic,CasanuevaE
hasbarats,Mas_Enfurecido
carmen_fotos,SiPeroNo1
ireenecervantes,VictorGonz54
ludelugo,AntonioMaestre
ratafiga,gabrielrufian
normalisnotreal,PaulitaCrespo
Jkpac27,moedetriana
Algarsal65,Berlustinho
sebasnogueres,moedetriana
Broken_Oficial,eljueves
Broken_Oficial,respetocanas
sebasnogueres,TigrilloTW
downlj,javierdelano__
Asierbaiz,BeardyManu
Asierbaiz,NTMEP
DrMabubuMabubu,eljueves
sebasnogueres,elmundotoday
jmontaltf,c0nvey
amadorr31,eljueves
amadorr31,respetocanas
juanilloo13,eljueves
juanilloo13,respetocanas
daniyoldi,publico_es
daniyoldi,FacuDiazT
daniyoldi,NTMEP
IsabelQuintansR,bufetalmeida
_MarioDeLonge_,moedetriana
LeanCarp900,moedetriana
ArianaCastro97,eljueves
danip_7,AntonioMaestre
RevengeHate,moedetriana
MrAlexAlcaraz,DigoqueNO
albaagonzaalez,eljueves
albaagonzaalez,respetocanas
MTasesoria,c0nvey
quecreestu,elmundotoday
radubel,IgnatiusFarray1
Marcoslopz,iescolar
MiguelMaiqueso,elmundotoday
carrizo25,eljueves
carrizo25,respetocanas
mikelminer,AntonioMaestre
elenahi19746578,Cat72222
ramirezsanz,agarzon
gameandwatch13,eldiarioes
gameandwatch13,Ibangarciadb
CampesiJose,eljueves
CampesiJose,respetocanas
Rachi_Amnad,antibabosos_
XM_Torres,eldiarioes
XM_Torres,Ibangarciadb
susanamenorca,AdriPerea
PedroMolinaHuer,gerardotc
AnaGilVicente,moedetriana
susanamenorca,JavierArocaA
FrankenJolyOwl,PaulitaCrespo
andiredman,AntonioMaestre
uxutxu_strudel,puckmnd
Paulina_c27,iescolar
fbenavid,SiPeroNo1
daniyoldi,AntonioMaestre
r1150rtbarna,ADios_hi
mjrmas,xarlest
OtroEldel,ADios_hi
rosarioscabota,c0nvey
Estrada_Alba,moedetriana
Chagofran,AntonioMaestre
_rxnny,elmundotoday
AngelBulos,SiPeroNo1
susanamenorca,NestorWino
Jesus_97_MC,OjeteAlmendra_
pepisimque,FacuDiazT
pepisimque,NTMEP
zandupt,elmundotoday
muralla59,AlfonsoRojoPD
O_edipus,eljueves
O_edipus,respetocanas
jmabarrue,ADios_hi
DiegoValenwer,AntonioMaestre
gorkadasilva13,AddyCutanda
elenaa_jn,RosaKittieChaos
Madrignado,eljueves
francescbanchs,xarlest
GorkaArzallus7,AntonioMaestre
edhelday,elmundotoday
mcandecarballo,AntonioMaestre
AtilanoonalitA,iescolar
Packetito,Mas_Enfurecido
Rodrii89,iescolar
MireiaOrion,eldiarioes
MireiaOrion,Ibangarciadb
gerardopalomino,c0nvey
dmonbianco,BeernaMC
dmonbianco,FacuDiazT
LolisLeles,abc_es
LolisLeles,IU_Madrid
perazajenrique,ADios_hi
DobleRojo,eljueves
DobleRojo,respetocanas
JordiVanderwaal,ArguellesLlanos
JordiVanderwaal,ArguellesLlanos
VictorPeDa,elpais_cultura
VictorPeDa,ElviraLindo
JordiVanderwaal,ArguellesLlanos
_Catorce14,puckmnd
JordiVanderwaal,ArguellesLlanos
a_nthk,jonathanmartinz
Churumbel74,eljueves
gagamacias,bufetalmeida
JordiVanderwaal,ArguellesLlanos
aure29746096,eljueves
aure29746096,respetocanas
solopinguinos,eljueves
solopinguinos,respetocanas
ArnauGordi,AntonioMaestre
nite_prey,SiPeroNo1
