Source,Target
belzebuubs,iunida
MarcoZarko,willytoledo1
aitorestevez54,Sr_Dios
asunlasaosa,ForretsGump
ChiringuiteroRT,mats_jordi
ElPalomoPidgeon,pabloharour
ElPalomoPidgeon,miqueleandolini
bcnbelu84,Sr_Dios
Sandrius_1996,Sr_Dios
IndividuoNG,ctxt_es
RedKommissar,SergheiFrutos
kraven_molotov,_ju1_
DrunkOfMemories,Ivan_Sidorenk0
ignavegas,Berlustinho
quimpuig,llambordes
DovladoG,chselles
rufihumanes,JavierArocaA
chitinabajo,Cazatalentos
chitinabajo,ferranmartin
BunburyDaniel,RubenSanchezTW
lidienss,laurited
jdlbarrio,EstefaniaJoaq
jdlbarrio,verne
cimaaa_f,cristina_pardo
ManuelDevesa,PabloMM
RyanLaRocka,PabloGRodrgz
AquilesAquiles,VictorGonz54
AquilesAquiles,VictorGonz54
angelmoran1957,Jordivll
nakocomico,thefdez
angelmoran1957,Jordivll
angelracing99,isalvamaxi
Biballo80,ulises_sevilla
sack_am,gerardotc
NoEsteSistema,gerardotc
marioechigo,gerardotc
zambrala,elmundotoday
LuisLesteban,NativelPreciado
LuisLesteban,verne
txibee,miky_co
QueroGr,miquinta1
CaracolAutista,RubenSanchezTW
Mapacheencelo,DxncingForRain
viktor0035,Well086
San_Fiz,cozdemalicia
cimaaa_f,HermanosPelaez
perplejoestupor,ulises_sevilla
RoserSeguraVila,eljueves
Jonmanthia1,JLMagaz
RedKommissar,albacorazonegro
CarlosGPaya,chselles
kassov,AnitaBotwin
ManuelDevesa,elmundotoday
axeriva_issa,Unadespeed
antibarca,gaceta_es
edgarpoe91,iunida
david_cedeno,RubenSanchezTW
JavierOtegaVa4,Rixartvs
1denmadrid,ANONSPAIN_
yosoyaquella_sr,ctxt_es
yosoyaquella_sr,aprensamadrid
Crispirulero,ctxt_es
Crispirulero,aprensamadrid
yudaffi,Jordivll
alasycia,cristina_pardo
nanuk60,LadyTurtle_
ArumliliesBln,gerardotc
victordestiempo,agarzon
CharlesChabier,twalmar
dani_ferreras6,elmundotoday
jeeCambeiro,Berlustinho
Undefinedsea,Lynx_Moon
daniramos8,gerardotc
MarcoZarko,tecn_preocupado
cimaaa_f,elmundotoday
ressons,Well086
LlucValerioBrau,Well086
Olme11,Fairlane4
cdmcarlau,ctxt_es
cdmcarlau,aprensamadrid
jimini_cric,Xuxipc
ElisaGaliano,Sr_Dios
fbenavid,Julvilop
fbenavid,kira_95
_Laumol98,laurited
motumbohammer,MV3ga
dguardi2,agarzon
tigotanguanche,gerardotc
chudiguille,democraciareal
AntonioYesteIU,alajaula
ANTONIACUE,EstefaniaJoaq
ANTONIACUE,verne
kaskarujo,_ju1_
shoock_95,HermanosPelaez
choleck1,SiPeroNo1
1denmadrid,ANONSPAIN_
Lilimarlene5,PDLI_
Lilimarlene5,kira_95
AlvaroSeco,miky_co
chuparmillones,_ju1_
SEMalaga,SindicaEstudian
excuse_mew,gerardotc
pancracieta,Berlustinho
JuanyGar63,ctxt_es
JuanyGar63,ManuelaCarmena
JuanyGar63,AdaColau
pennycris,_ju1_
AlvaroSeco,miky_co
bcnbelu84,victor_inferno
AntoniFerrer2,RubenSanchezTW
Mireiagalindo,RubenSanchezTW
elGarou1,_ju1_
Mikil54,ulises_sevilla
pjge0888,RubenSanchezTW
jsalvata,Berlustinho
cimaaa_f,gerardotc
Draconiangenie,ctxt_es
Draconiangenie,aprensamadrid
_ABRAHAM_14,luiskifriki
albertinrp,gerardotc
eugeniofv,PDLI_
eugeniofv,kira_95
femibollo,PabloMM
CharlesChabier,ulises_sevilla
pedropasb,ctxt_es
pedropasb,aprensamadrid
AdmMarley,agarzon
Robcampnou67,Lolo_Sev
Robcampnou67,ahorapodemos
Varanya777,agarzon
TheirBullets,PabloMM
dieguitoskate,RubenSanchezTW
GbrSanz,naroh
LuviaEspontanea,PabloHasel
antibarca,gaceta_es
V4l3y4rd,agarzon
1denmadrid,ANONSPAIN_
Chiripitiflaus,McVay3
pantonizeme,ctxt_es
pantonizeme,aprensamadrid
mapeca60,gerardotc
filete12,ctxt_es
filete12,aprensamadrid
434didi,patricialopezl
PabloStrubell,gerardotc
larrondomanuel,el_pais
ooCarrillo,Nanchinho
kaskarujo,_ju1_
juansanchez012,ctxt_es
juansanchez012,aprensamadrid
cavernacubica,gerar666
observatorio14,iunida
Hectorv7,iunida
PatriciaMadridd,elmundotoday
rufihumanes,agarzon
Irenic66,ctxt_es
choleck1,Yo_Soy_Asin
KarlosAlastruey,elmundotoday
QueroGr,Xuxipc
1denmadrid,ANONSPAIN_
quetzal1980,MailloAntonio
Pelodetormenta,MailloAntonio
edupiqueras,El_Intermedio
kaskarujo,_ju1_
pprodriguez77,c0nvey
RueChaussettesW,clauisneckdeep
artfra,gerardotc
sweetfucks,laurited
rafaelcarrasc0,gabrielrufian
hijodecain,RubenSanchezTW
kaskarujo,_ju1_
suscast_99,Sr_Dios
cimaaa_f,Berlustinho
MAJOPESI87,NativelPreciado
MAJOPESI87,verne
sweetanouk,ctxt_es
sweetanouk,aprensamadrid
edgarpoe91,Ernesto_Alba
edgarpoe91,iunida
carmeniglesia2,IsaiasLafuente
agentofSHIPS,PabloMM
ooCarrillo,PabloGRodrgz
Sanefik,JLMagaz
46Martuk,SenoritaPuri
FZBoy_,miky_co
LuviaEspontanea,PabloHasel
CharlesChabier,ComandanteVimes
alejohborges,vmm7773
joserod701,Coordinadora25S
ConchaMeri,gerardotc
Olme11,boye_g
enrikekubells,RubenSanchezTW
Mireiagalindo,Well086
SeijoDani,ctxt_es
chuparmillones,laurited
suricatos17,monicaadepe
suricatos17,ctxt_es
psicolengua,NativelPreciado
psicolengua,verne
LBleriot,Berlustinho
AnaRSerrano,PabloHasel
Maku1994,ToniElSucio
ramos_gutierre,laurited
MiguelexFranco,HermanosPelaez
goyodiaztercero,ulises_sevilla
JonRDA1921,Berlustinho
KROKLAN,Yo_Soy_Asin
KROKLAN,PPopular
legistel,xataka
ARGANTONIO112,ulises_sevilla
dpiloncita,quetemuevas
perplejoestupor,revistamongolia
Tonivelos,willytoledo1
Cheri_li85,cristina_pardo
Mafaldaytu,maxpradera
QuimPiqueras,ctxt_es
QuimPiqueras,aprensamadrid
klebam,iunida
klebam,kira_95
AcevedoilardiaS,verne
mascandoortigas,PabloMM
Acur4cy,Berlustinho
bcnbelu84,Berlustinho
Pescabito,luisAlvar0
kaskarujo,_ju1_
ElvisBlanco42,Berlustinho
KROKLAN,_ju1_
enrikekubells,TropaAntifa
enrikekubells,kira_95
shoock_95,Yo_Soy_Asin
QueroGr,Jam1Juan
fvicentegarcia,MailloAntonio
javiparr60,agarzon
juansanchez012,gorkaotxoa
cc9d4e5f3cf34f8,Nanchinho
Biballo80,NoeMartri
ariadnathebest,Ernesto_Alba
ariadnathebest,iunida
VERSICOLOR123,IsaiasLafuente
St_VICTOR_,HermanosPelaez
bcnbelu84,SenoritaPuri
elGarou1,_ju1_
maragotae,santiagonavajas
choleck1,cayeruby
regaliza2003,willytoledo1
kassov,gerardotc
6b47e7642cda4fb,tecn_preocupado
FranNoyaInsua,A3Noticias
BellRodrguez,PabloMM
perezmant,ctxt_es
perezmant,aprensamadrid
infoinflamable,gerardotc
cris_palmer,Jesus_Margar_
JDeJose29,Defriki
kanyku,PodemosAhora
Andreacl_09,PabloMM
Ign_Castro,iunida
bcnbelu84,_ju1_
IMP_Manuel,moedetriana
PodemosElgoibar,PlazaPodemos
BeaPeaceLove,laurited
DFalagn,ctxt_es
garlalua,Soligato
PANCROMO,eldiarioes
infoinflamable,BrujoGatamadre
PitusoPetiso,Berlustinho
Jetrho3,inconfoorme
Jetrho3,Moraydron
zinicus,RRYrevolucion
zinicus,kira_95
1denmadrid,Cazatalentos
motumbohammer,elmundotoday
enrikekubells,quetemuevas
Sanefik,gerar666
Laureandoando,revistamongolia
regaliza2003,Klaseobreratk
regaliza2003,kira_95
JMVeloGarcia,EstefaniaJoaq
JMVeloGarcia,verne
PimientaPicona,protestona1
AquilesAquiles,vmm7773
AquilesAquiles,vmm7773
IMP_Manuel,masademocrata
EvaSaugar,PGCS_asociacion
EvaSaugar,CiudadanosCs
rafaelcarrasc0,RubenSanchezTW
angelmoran1957,ANONSPAIN_
Marta_trecyca,SenoritaPuri
angelmoran1957,ANONSPAIN_
regaliza2003,_ju1_
ander_the_table,cristina_pardo
vmcotanda,agarzon
PimientaPicona,protestona1
CharlesChabier,_ju1_
RueChaussettesW,RubenSanchezTW
PratXevi,Well086
JoseLuisLosa1,ulises_sevilla
Martinho79,_AlbertoSuarez
VeloDuper,CarlosmezGo49
MARIANSANTIAGO9,ctxt_es
JustLikeSpark,Berlustinho
portdelcompte,Berlustinho
DocFauntleroy,laurited
mapeca60,gerardotc
JoseLuisLosa1,gerar666
hostias_flanes,highhopes_93
10Requena,SenoritaPuri
Beaa_Moral,Alex_Frigenti
IMP_Manuel,elbaronrojo
enrikekubells,ANONSPAIN_
Nancy_Lescano,gerar666
Nacho_Leteo,HermanosPelaez
hostias_flanes,Sr_Dios
rebekinapdla,ctxt_es
rebekinapdla,aprensamadrid
aarreguijimenez,PoderJudicialEs
twintesis,Cazatalentos
twintesis,ferranmartin
CritterTuiter,EstefaniaJoaq
CritterTuiter,verne
jorgenavasalejo,miky_co
Virgili7,RPuigiR
ander_the_table,XavierDomenechs
Nancy_Lescano,miky_co
__susuwatari,Alex_Frigenti
pep_roig_bcn,el_pais
Domini62,gerardotc
Inma_Sherlocked,MartaSiciliani
ElenaArakawa,PabloMM
choleck1,PabloMM
piensoluegoesto,ForretsGump
cuestini,elmundotoday
josemariablanc2,HermanosPelaez
quieretexx,laurited
antoniomdelgado,gerardotc
beachlove2013,ELPUTOAMOYFAKER
JorgeMoralesGar,sara_vmartin
AlejandroJPlaza,Ana_sabe_volar
carlosscid,BobEstropajo
eeerNava,Yo_Soy_Asin
Click_ElBosS,ToniElSucio
MikelMoso,roberttomelitto
ManuBravoR,guillem23_vcf
cavernacubica,subversivos_
Ebizo77,Karl_Osh
CientificTxec,chselles
Martinho79,NRInternacional
JM_Aroca,Baldasare_
JM_Aroca,llissade25
EndersamYo,Xuxipc
Omarbluenoise,HermanosPelaez
QueroGr,Cazatalentos
kordiux,ulises_sevilla
cavernacubica,gerardotc
LucasLaraLaguna,Berlustinho
SiQuizas,JoaquimBoschGra
carlamurarco,JoaquimBoschGra
yudaffi,agarzon
martaestevep,agarzon
ROSFON,verne
nanuk60,mats_jordi
suricatos17,iunida
evaristorr,vayolet_red
fronfrian,elmundotoday
xosecuns,el_pais
shoock_95,CarlosOjedaLobo
JorgeMoralesGar,DaniBordas
saldumbere,miky_co
EndersamYo,MorenoG_Agustin
Gabo_BP95,agarzon
sin_iester,PabloMM
miguelrosap,_ju1_
JM_Aroca,Baldasare_
carlosscid,revistamongolia
ferstroan,ctxt_es
ferstroan,aprensamadrid
MlleGardevoir,AddyCutanda
eunico,miky_co
oh__alice,PDLI_
oh__alice,kira_95
jjbc69,ulises_sevilla
davii_ocho,HermanosPelaez
ndreu99,_ju1_
soloyconleche,ulises_sevilla
jhuerta54,Baldasare_
carlosdecolores,007maispace
mvalls54,Sara_Algaba
JoeRunnerZZ,eljueves
Raskolnik0v_,Julvilop
Raskolnik0v_,kira_95
ideafix5,Berlustinho
neis_98,Sr_Dios
wastronaut_,miky_co
TheCordyceps,DysulFurment
Perales_Pep,Berlustinho
Irenic66,gerardotc
IsmaLugones,_ju1_
alsajano,cantabriamiguel
mandarinaemma,SoriaSalva
Risi_6,laurited
yaguhu,adelgado
evaristorr,masademocrata
lluismundet,Well086
JoseLuisLosa1,vidushi_i
estephen6,Yo_Soy_Asin
carcarlirous,HermanosPelaez
alexcasper87,gerardotc
hugo_c_b,Xuxipc
escuderomarch,laurited
DevPGSV,jorgegmerino
neis_98,VidafelizVida
agvalmorisco,ctxt_es
vanvasten,Um7bjTw
llissade25,Baldasare_
Kanquigua,HermanosPelaez
ekhibelar,HermanosPelaez
pamutxa,Yo_Soy_Asin
juangbenot,RubenSanchezTW
Olme11,iunida
Olme11,kira_95
daza_edu,gerardotc
tejonana,MariaEdelweiss1
lavosqui,SiPeroNo1
Antonio_Vs_98,SiPeroNo1
GrumpyClau,DigoqueNO
patwitti,MailloAntonio
merchemermar,_rubot
eaguirrebai,agarzon
KGYIH,AddyCutanda
_MiguelAparicio,gerardotc
Nancy_Lescano,alajaula
lluismundet,laurited
Pelodetormenta,iunida
Pelodetormenta,kira_95
lisandro_GC,laurited
ESVERDA,aprensamadrid
ESVERDA,c0nvey
DevPGSV,pablodissolve
iloperen,Pelayo1938
iloperen,Teknautas
maken_berja,007maispace
mnavarrorincon,ctxt_es
Zamorillaa,agarzon
Ahmadinejaj,Cazatalentos
angelchatarra,jorgegmerino
davigon2,iunida
delostuderiver,chselles
HildaRomero6,europapress
mvalls54,pinelkike
LuisLesteban,ArcheoPablo
yaguhu,TIP_RETURNS
galileos,maxpradera
AntonioYesteIU,willytoledo1
txetxu1954,emparpm
xcolicox,angelaholtti
CNovelo66,PatriotaNene
glauka120,HermanosPelaez
isabelgaleanatu,vmm7773
JorgeMoralesGar,QuebeboVillegas
Charlie77Carlos,revistamongolia
Koballitero,HermanosPelaez
MakotoRitsu,laurited
mongologuista,ulises_sevilla
RosaRS5,ctxt_es
RosaRS5,aprensamadrid
vanvasten,Sr_Dios
Lilimarlene5,revistamongolia
DovladoG,Garrosa
nanuk60,susodom
nanuk60,iunida
PratXevi,RubenSanchezTW
BR10SAUL,llimoo
maitegalega,TropaAntifa
maitegalega,kira_95
6b47e7642cda4fb,maxpradera
escuderomarch,_ju1_
QueroGr,Rixartvs
Ireee96,willytoledo1
ascension_cs,XavierAntich
esgadi,subversivos_
Kilombe,gerardotc
AryaHummel,gerardotc
JorgeMoralesGar,Xuxipc
Mireiagalindo,joseph22795
Mireiagalindo,gabrielrufian
Rafasosa15,Berlustinho
franjapuenpra,gerardotc
Iselpehache,HermanosPelaez
merchemermar,willytoledo1
femitana,willytoledo1
alasycia,EsppeonzAguirre
ekhibelar,ulises_sevilla
josep_escoms,RubenSanchezTW
_Ethan_23,chselles
JuanyGar63,Klaseobreratk
JuanyGar63,kira_95
Rocigaot,chselles
Little_Soraly,_ju1_
davidberga,XavierAntich
vanvasten,gerardotc
1Elmarques,roberttomelitto
IsmaelYoSer,Berlustinho
ZabieW,agarzon
JoseSuarezSierr,IsaiasLafuente
alvaro_EFL,Jordivll
ericupam,El_Claudillo
CGCarlosGarcia,elmundotoday
AntuneKarlos,ForretsGump
_nokeo,laurited
JorgeMoralesGar,Tremending
AntonioYesteIU,ZASC4
FernandoLR14,magnet_es
Mrshorwingrier,laurited
AntonioYesteIU,7Josean7
portdelcompte,ForretsGump
pjge0888,ulises_sevilla
JuanyGar63,7Josean7
alsajano,NoeMartri
nanuk60,jesus97URock
CuevasMoral,ArcheoPablo
AdriNieto98,SergheiFrutos
AntonioYesteIU,Xuxipc
mongologuista,adelgado
dbargel,bufetalmeida
agulloterol,protestona1
Angyther21,miky_co
Nancy_Lescano,RubenSanchezTW
Mapacheencelo,ulises_sevilla
yosoytania,HermanosPelaez
Ritxi_Witxi,_AlbertoSuarez
susodom,iunida
smaab6,AddyCutanda
Wulfen3,ulises_sevilla
Martinho79,ulises_sevilla
Eodun,agarzon
AntonioYesteIU,willytoledo1
wili7_97,RubenSanchezTW
Edu_47Q13,RubenSanchezTW
portdelcompte,Yo_Soy_Asin
janh2527,chselles
kieroirmeamarte,quetemuevas
estomatopodo,micaelacasas17
fbenavid,sextaNoticias
alsajano,sumalen59
VERSICOLOR123,Arma_pollo
glauka120,gerardotc
pjge0888,cayeruby
sandranp76,RubenSanchezTW
1denmadrid,ANONSPAIN_
onlyoatmeal,iunida
onlyoatmeal,kira_95
nanuk60,alajaula
jvicente218,Sr_Dios
laugandarillas,revistamongolia
fronfrian,revistamongolia
AcuarelaAzul,agarzon
estephen6,oneto_p
estephen6,verne
Pablito_Jefri,RubenSanchezTW
Kowalsky_51210,ElCojodeLepanto
ManuGarciaSan,ToniElSucio
2Cronopia,chselles
3eses,Well086
merkur1989,gaceta_es
mvalls54,roberttomelitto
sandranp76,gorkaotxoa
Javiermartin1e,oneto_p
Javiermartin1e,verne
alasycia,MailloAntonio
koshka71,elmundotoday
olgajaimes,Coordinadora25S
Karolll70,Well086
David_Depor21,WaxtedYears
andresabarcan,agarzon
GurbyWorld,Tremending
toniponi23,boye_g
PatriciaMadridd,VictorGonz54
cesardbecker,respetocanas
GatRoig,_ju1_
CharlesChabier,elmundotoday
Anderlafont,Berlustinho
Biballo80,JLMagaz
Chester1932,ctxt_es
Chester1932,ctxt_es
whyoutaIksoloud,Sr_Dios
cavernacubica,BasesPodemosBzo
alasycia,EsppeonzAguirre
LUIS_2900,lorenzoenred
Carlotadd4,RubenSanchezTW
angelscordon,Well086
CharlesChabier,HermanosPelaez
bcntxema72,miky_co
zinicus,diaclasa_ed
canomy_,BobEstropajo
Felicia88470957,JoaquimBoschGra
irisgarciaperez,laurited
JuancAkino,sacedator
choleck1,gerardotc
xaviergirones,Anjals_simply
alwadialkabir,JoaquimBoschGra
cesardbecker,Garrosa
Pequenolebowski,Well086
UnidadPopularLE,gerardotc
c_millan5,ToniElSucio
Robnin7,elmundotoday
lluismundet,_AlbertoSuarez
eldavidnopara,iunida
_WaitingForWho,agarzon
adrv1981,_ju1_
JIgMartinez,chselles
Galician_Mamba,NativelPreciado
Galician_Mamba,verne
xaviergirones,aberron
ChristiaNavero,Esparroqui
alsajano,laSextaTV
HumorConHumor,Chrissmaxx96
alexizag,Chrissmaxx96
OfficialIsma7,Berlustinho
perramaniatica,Narradoor
alexcasper87,Berlustinho
joohoneyult,laurited
IvanGelibter,gerardotc
DezNovo,Well086
asammajadahonda,gerardotc
PixelRobot,ulises_sevilla
oihana_98,Berlustinho
GatRoig,inxtu
rkomin,Profuga_VLC
rkomin,ElSevillanoFC
rkomin,kira_95
kieroirmeamarte,Well086
CanidoEu,ctxt_es
ELPANDAFRIKI,RubenSanchezTW
lluismundet,gerardotc
Chester1932,ctxt_es
elsekuy,Berlustinho
latule,ulises_sevilla
pacoturegano,PabloMM
podemosLaZubia,eldiarioes
LamerTusTetas,ctxt_es
LamerTusTetas,aprensamadrid
Chemaa97,Berlustinho
sergy_99,PabloMM
BraisPerez10,clauisneckdeep
Frangarciacar,laurited
alfonsoaltr,bufetalmeida
pericaxispita,elmundotoday
CharlesChabier,elmundotoday
josejavicuadra,ctxt_es
galileos,revistamongolia
GomezLeander,patricialopezl
susodom,iunida
Anicasios_Bar,vidushi_i
ladypalo,ctxt_es
Chester1932,Virgginni
Chester1932,ctxt_es
gaizkaarbe,ForretsGump
arturo1997,SergheiFrutos
rafcanamero,rosira_rosi
rafcanamero,MistralS
alsajano,Tremending
0ct100,Baldasare_
LBPA,chselles
magadancosio,NativelPreciado
magadancosio,verne
Gorkx,revistamongolia
podemosLaZubia,BobEstropajo
Cotrifoso,RubenSanchezTW
JaraTirado,laurited
elenaliens,agarzon
LUIS_2900,hijodelaluna01
iSusans,PDLI_
iSusans,kira_95
nanuk60,roberttomelitto
agulloterol,XavierAntich
Mr_Gaia_,_ju1_
Biballo80,VictorGonz54
Chrissmaxx96,gabrielrufian
srgdelacruz,Sr_Dios
carlosscid,ctxt_es
carlosscid,aprensamadrid
aritzcirbian,eleptric
dolors1965,PabloMM
hilkor,revistamongolia
boixserra,nu_alabao
boixserra,ctxt_es
therealltiti,elmundotoday
Ruteoes,patricialopezl
Miss_Alba_Kr,elmundotoday
LUIS_2900,NativelPreciado
LUIS_2900,verne
Paulovski_,inxtu
maluhaztetuiter,HermanosPelaez
TAZ_ILoveBasket,Nanchinho
ferrescream,Nanchinho
AnaMarDo,MailloAntonio
apafrel,gerar666
JorgeMoralesGar,Tremending
Daza_92,HermanosPelaez
imsickonthehead,chselles
AlbertRey72,Berlustinho
jordirangil,Yo_Soy_Asin
jordirangil,PPopular
_FallingAway__,_ju1_
pamutxa,Cazatalentos
nanuk60,NativelPreciado
nanuk60,verne
rmajadas,ctxt_es
rmajadas,aprensamadrid
estephen6,ctxt_es
estephen6,aprensamadrid
AlvaroSeco,willytoledo1
Gabrielaslgdp,RubenSanchezTW
verxfem,gerardotc
agulloterol,Berlustinho
CanidoEu,ElAmanteDelRap
nanuk60,hijodelaluna01
tomasgregory,_AlbertoSuarez
IberiaXVIII,Antiintermedio
oriol_rebull,MailloAntonio
_FallingAway__,_ju1_
PRAXEDESPV,_ju1_
franmagar,DerechodelaRed
Petu_adri,llimoo
AleLuisRolo,Sr_Dios
Champguitardrum,AntonioMaestre
gertabares,prietoILEGAL
EndersamYo,revistamongolia
letiguerrera,Well086
Dashiesplash,Alex_Frigenti
VictorC73384715,elmundotoday
SateliteTatry,tzantzi
Nancy_Lescano,ForretsGump
JorgeMoralesGar,Arma_pollo
J_Silence,_ju1_
Frifrogui,VidafelizVida
loboconpieles,lapuntitanamas
AndresRubies64,Berlustinho
olordelluvia,AntonioMaestre
RodriDeDios,gerardotc
mabowe12,HermanosPelaez
letiguerrera,gerardotc
Manelibril,Edvardo_Munch
ascension_cs,Yo_Soy_Asin
avsu,ElAmanteDelRap
fartxe,ctxt_es
fartxe,aprensamadrid
EnriGoAL,Berlustinho
AcnAdri,RubenSanchezTW
nadindondan,highhopes_93
VERSICOLOR123,Arma_pollo
ritsushii,HermanosPelaez
SetxuduranA,agarzon
_ABRAHAM_14,OctaviusGAP
anapeterpana,_ju1_
aritzcirbian,ctxt_es
estephen6,EstefaniaJoaq
estephen6,verne
lluismundet,joseph22795
lluismundet,gabrielrufian
FCordobM,ulises_sevilla
V_Botia,Alex_Frigenti
_Abylex_,Alex_Frigenti
DhantExMachina,mrmarti_
LlucValerioBrau,ctxt_es
LlucValerioBrau,ManuelaCarmena
LlucValerioBrau,AdaColau
eaguirrebai,gerardotc
elenadelevingne,vmm7773
LlVte,PatriotaNene
BR10SAUL,BarbarieAbsolut
SOS_RAP,diasextoreturns
idilicrepublic,Xuxipc
Vilipistoles,DaniCadiz28
ProtestMusica,RegeneracionMx
lendinezmarti,egel71
marcusvp76,Cazatalentos
PorPoderSePuede,HermanosPelaez
llumita,verne
PratXevi,Berlustinho
MartaSanchezmsp,HermanosPelaez
Daza_92,Edvardo_Munch
SetxuduranA,iunida
alsajano,EsppeonzAguirre
alsajano,kira_95
AxelvillaBcn,gerardotc
CamaradaBakunin,ulises_sevilla
RodriDeDios,oproberts3
V4l3y4rd,PDLI_
ekhgd,Alex_Frigenti
42franmarma,Yo_Soy_Asin
cigart6,Klaseobreratk
cigart6,kira_95
BitchSoldier,Narradoor
AngelPedrosa2,Cazatalentos
AngelPedrosa2,ferranmartin
Carlamopu,laurited
zumodepablo,laurited
SateliteTatry,elmundotoday
correa_aitor,ElCojodeLepanto
acvallejo,el_pais
marcusvp76,Cazatalentos
angelscordon,egel71
septimolar,RubenSanchezTW
xPepeBotika,EstefaniaJoaq
xPepeBotika,verne
Crispichispi,Sr_Dios
cavernacubica,XavierAntich
mapeca60,ctxt_es
mapeca60,aprensamadrid
SateliteTatry,Xuxipc
Phlipao,agarzon
paquifer1969,gerardotc
BrazzrBulbasaur,laurited
uge_ugema,elmundotoday
reventa0,Karl_Osh
latule,HermanosPelaez
mariayarnoz_,ulises_sevilla
belenciiiia,elmundotoday
cristinaandreun,verne
Anatagoraa,danpuerto1
ArnauBataller,rcabrero75
AntoniFerrer2,Well086
LarrauryDVigo,patricialopezl
david_mc__,iunida
Eltruc,Well086
Manu_Agui_Lo,ctxt_es
Manu_Agui_Lo,aprensamadrid
asammajadahonda,Coordinadora25S
josejavicuadra,iunida
_FallingAway__,PabloMM
AndresRubies64,ctxt_es
AndresRubies64,aprensamadrid
SateliteTatry,lamarea_com
ClaraJG_,RubenSanchezTW
EzekielHurtado,aberron
alvarPd,gerardotc
oscuroabismo,pablo_carba
maitegalega,PilarHLuc
BluesHandGarcia,ulises_sevilla
AleixHuedo,Sr_Dios
alsajano,RoiTamTam
DabitxoPiston,willytoledo1
garciamarinant1,el_pais
elenadelevingne,SenoritaPuri
nsestratec,PodemosAhora
mariayarnoz_,laurited
Megarni,willytoledo1
quardelius,AhoraPodeVigo
aracalacana,prietoILEGAL
Petu_adri,BarbarieAbsolut
imsickonthehead,Sr_Dios
nanuk60,CarMasajocar
_Manu_nunhez,Anjals_simply
NattaliaRamirez,Berlustinho
Barqueross,elmundotoday
angel_hern,NativelPreciado
angel_hern,verne
PardoZGZ,miky_co
Nella_Bisut,ZumbyNews
rosendojim,RubenSanchezTW
AHenic,vmm7773
flagelarte,elpadrecorajede
InTeresa9,HermanosPelaez
CATALINAPIZARR1,tecn_preocupado
imsickonthehead,laurited
Svartasmeden,luisAlvar0
juansanchez012,adelgado
quardelius,_ju1_
maitegalega,Klaseobreratk
maitegalega,kira_95
jasjlion,revistamongolia
hafsa29967,PasaPPalabra
nanuk60,_ju1_
CarlosMdelaT,HermanosPelaez
roberttomelitto,koopaconan
DavidRabinad,Guillemmartnez
DavidRabinad,ctxt_es
sanfrahi,ctxt_es
sanfrahi,aprensamadrid
lcv_vr,Sr_Dios
davidrod689,ElAmanteDelRap
vamosaverqpasa,Berlustinho
Barqueross,agarzon
eliasmgo,PabloMM
pablobelladonna,agarzon
rachelpeichel,laurited
V4l3y4rd,ctxt_es
V4l3y4rd,aprensamadrid
jagvalverde,ctxt_es
jagvalverde,ctxt_es
twuitelo,cayeruby
rafaelorozco40,NativelPreciado
rafaelorozco40,verne
FISCALWAGNER,laurited
hafsa29967,PasaPPalabra
DieRaposa,Karl_Osh
MisterPekas,highhopes_93
paranoia7i3,Berlustinho
GeraldMaxfol,RubenSanchezTW
smaab6,joseph22795
smaab6,gabrielrufian
Megarni,ToniElSucio
oloraterra57,gerardotc
Rainb0wGravity,llimoo
sesamvk,HermanosPelaez
juliogonzalezgz,gerardotc
paquifer1969,Berlustinho
aitorpani,Berlustinho
recover85,agarzon
SetxuduranA,iunida
tvallory,evallory
Yeclando,rcabrero75
danielmunoz,gerardotc
MJose23342951,MailloAntonio
1Elmarques,protestona1
sergijb21,Well086
joaquinrodenasc,Berlustinho
rociolunavlc,HermanosPelaez
MaariaMontes5,laurited
mitxifuzz,laurited
ire_y_vendre,SenoritaPuri
apuesgc,clauisneckdeep
TaliaNieto,elmundotoday
srgdelacruz,HermanosPelaez
iRedeXx,dionyfly
iRedeXx,iunida
RioCharliYT,CReyG86
RioCharliYT,mamendb
RioCharliYT,kira_95
indignadobcn155,NativelPreciado
indignadobcn155,verne
mauri7498,DaniBordas
Kowalsky_51210,SenoritaPuri
txetxu1954,RFerCa
Alba_0097,laurited
marinhapv,AbiPower
LoLlamanCrisis,gsemprunmdg
galileos,agarzon
hecveral,agarzon
MarioP93,gerardotc
TheAngryMob,democraciareal
lo_jepinyufelis,iunida
SetxuduranA,iunida
SetxuduranA,kira_95
woollylarubia,ulises_sevilla
SalvadorClaret,europapress
EndersamYo,ElAmanteDelRap
mikihoyos,patricialopezl
mikihoyos,kira_95
42franmarma,Esparroqui
llibertat1,SenoritaPuri
galileos,Sr_Dios
kinkimusanpa,gerardotc
Fapo07,elmundotoday
1denmadrid,eljueves
villanuevamente,ulises_sevilla
Fapo07,Berlustinho
choleck1,protestona1
BebesSema,el_pais
StopRepresionGr,IUMadridCentro
JoaquinVillenaG,PDLI_
JoaquinVillenaG,kira_95
machin9208,ulises_sevilla
sargantana14,gerardotc
JaviVilladamigo,Berlustinho
El_bana26,_ju1_
nitus,gerardotc
42franmarma,Esparroqui
_CharlyGarcia_,Dalek_fan
MarBerry_,luisAlvar0
ElenaBCM,laurited
davidrod689,gerar666
txetxu1954,manjavacas
txetxu1954,La_SER
